Review_Text,Review,Sentimen_Asli,Sentimen_Prediksi
"Gameplay nya udh the best buat device menengah,tapi kalo mau kualitas high emng perlu dibandingkan Ama hp spek atas jadi untuk story game nya juga oke not bad,untuk saran jangan terlalu maen lama2 itu ngebuat hp ngedrop(kalo make grafis high+60fps)pokoknya rata kanan lah(tergantung devicenya kuat ap gk) jadi thanks bet game ZZZ approve kali Yo!!",gameplay the best device menengahtapi kualitas high banding hp spek story oke not baduntuk saran ngebuat hp ngedropkalo pakai grafis highfpspokoknya rata kanan lahtergantung devicenya kuat thanks approve,Positive,Positive
best game,best,Positive,Positive
"game dengan seni desain grafis yang sangat bagus, saya pribadi sangat menyukai hal apapun didalam game ini (kecuali sesuatu fan service yg berlebihan)",seni desain grafis bagus pribadi suka apa dalam kecuali fan service,Positive,Positive
Gem ny mantap bagus njalanin quest ny sampai ketiduran ini gem gacor bgt,gem mantap bagus njalanin quest tidur gem gacor,Positive,Positive
"sangat seru, aku berharap aku bisa memainkannya lagi",seru harap main,Positive,Positive
Pokokny bagus,pokokny bagus,Positive,Positive
Moga teori bintang lima dapet Zhu Yuan,moga teori bintang zhu yuan,Positive,Positive
Game play nya sangat mantap,play mantap,Positive,Positive
dari segi game play nya seru cuma minta tambahin event nya aja.sama di lancarin lagi game nya.kadang kadang sering kekuar sendiri,segi play seru tambah event ajasama lancarin nyakadang kadang kuar,Positive,Positive
gua main di PC sih tapi ini ⭐5 hahaha,gua pc hahaha,Negative,Positive
"Pertama kali bener bener suka game gacha dari hoyo,combat style dan puzzle style nya luar biasa",suka gacha hoyocombat style puzzle style,Positive,Positive
Bagus dan uninstall,bagus uninstall,Positive,Positive
mantab,mantab,Positive,Positive
tidak bisa di downnload,downnload,Positive,Positive
Terimakasih Game Baik.,terimakasih,Positive,Positive
(sebuah Keinginan) pada Anniversary yang akan datang Aku Berharap Hoyo Merilis Swimsuit Miyabi mengingat Fanbasenya yang Besar Suit ini Bisa Jadi Uang tambahan untuk pengembangan Lore/ZZZ yang akan datang,anniversary harap hoyo rilis swimsuit miyabi fanbasenya suit uang tambah kembang lorez,Positive,Positive
best Gooner game,best gooner,Positive,Positive
Mantap gameplaynya cuma kurang suka modelan TVnya aja sisanya oke sih,mantap gameplaynya suka model tvnya sisa oke,Positive,Positive
very laggy for mobile,very laggy for mobile,Positive,Positive
Ga di instal ajg,instal ajg,Positive,Positive
Fitur gacha yang bagus,fitur gacha bagus,Positive,Positive
"Tanpa adanya fitur tv, game ini terasa seperti game AAA biasa yang membosankan😮‍💨🥱",fitur tv bosan,Positive,Positive
"STORY GOAT,KARAKTER AUTO KLAIM,RECOIL JANGAN DITANYA,BANSOS APALAGI.good job hoyo",story goatkarakter auto klaimrecoil ditanyabansos apalagigood job hoyo,Positive,Positive
"Secara keseluruhan sangat worth it main game ini, saya sangat suka mulai dari nuansa urbannya ditambah style dan gaya bertarung yang modern dan kekinian, saya berharap game ini masih bisa terus dikembangkan, meskipun memang berat untuk dimainkan di mobile tapi tetap bagus.",worth suka nuansa urban tambah style gaya tarung modern kini harap kembang berat main mobile bagus,Positive,Positive
Tidak bisa saya instal,instal,Positive,Positive
gw harap kedepannya makin hebat ini game dan makin good. saran dari gw aja game rpg ini lebih ke story dan film jadi gw harap pas mau menjalankan quest utama jangan diselipkan mengerjakan dulu quest sampingan,harap depan hebat good saran rpg story film harap pas jalan quest utama selip quest samping,Negative,Positive
"game e seru, character dan story nya top",seru character story top,Positive,Positive
Saya berharap support 90 dan 120 fps itu saja selebihnya memuaskan,harap support fps lebih muas,Positive,Positive
Sehat² game baik,sehat,Positive,Positive
Bagus,bagus,Positive,Positive
Istri ku semua 🥰🥰🥰🥰🥰❤️❤️❤️❤️😋😋😋,istri ku,Positive,Positive
Peak game,peak,Positive,Positive
"Gameplay lumayan asik, grafis dan visual bagus, dan game nya udh optimize di device Poco F4 lancar set rata kanan. Keluhan palingan di puzzle TV nya bikin kesel, selebihnya enjoyable. Combat nya emg g se fluid PGR atau hi3, tapi msh enak² aja lah.",gameplay lumayan asik grafis visual bagus optimize device poco lancar set rata kanan keluh paling puzzle tv bikin kesel lebih enjoyable combat fluid pgr hi,Positive,Positive
"Story bagus, ringan, istilahnya gak rumit, dibanding kakaknya HSR yang story nya rumit pakai istilah ribet, ZZZ lebih santai. Isinya gameplay 30%, sisanya story, jadi sebisa mungkin story diikutin. Grafik mantep, sama kayak game hoyoverse lainnya.",story bagus ringan istilah rumit banding kakak hsr story rumit pakai istilah ribet santai isi gameplay sisa story bisa story diikutin grafik mantap hoyoverse,Negative,Positive
i love this game,love this,Positive,Positive
Udah bagus nggak FC lagi... Semangat terus...,bagus fc semangat,Positive,Positive
mantap,mantap,Positive,Positive
GG KANG !!!!!,kang,Positive,Positive
setidaknya 20 kali spin dapat Tier s,spin tier,Positive,Positive
Sangat menyenang menjadi seorang Proxy. Teruslah improvisasi agar menjadi lebih baik,senang proxy terus improvisasi,Positive,Positive
Satisfying,satisfying,Positive,Positive
jual fan service,jual fan service,Positive,Positive
seru tapi agak berat di hapeku.,seru berat hapeku,Positive,Positive
keren,keren,Positive,Positive
"bagus sih dari segi gameplay battle nya, tpi kebanyakan story juga",bagus segi gameplay battle banyak story,Positive,Positive
ALWAYS LOSING AND PITY,always losing and pity,Positive,Positive
Bisa-bisanya hoyo nyiptain game se master piss ini,bisabisanya hoyo nyiptain master piss,Negative,Positive
bagus😋,bagus,Positive,Positive
I love this game,love this,Positive,Positive
game terbaik,baik,Positive,Positive
bagus min tambahin skin gapake baju,bagus min tambah skin pakai baju,Positive,Positive
gameplay mantap,gameplay mantap,Positive,Positive
Wow,wow,Positive,Positive
"Gameplay not recommended, only story telling game",gameplay not recommended only story telling,Positive,Positive
"Cant compatibel to my device, please make it compatible :( 🙏",cant compatibel my device please pakai compatible,Negative,Positive
overall is amazing,overall is amazing,Positive,Positive
Game udah bagus tapi mohon di perbaiki pencantuman nama Seth berubah jadi Ben di mission friendship Seth,bagus baik cantum nama seth ubah ben mission friendship seth,Positive,Positive
"Game nya seru, kontennya juga banyak. Ada sistem nangkis dan menghindar. Karakternya juga ekspresif",seru konten sistem nangkis hindar karakter ekspresif,Positive,Positive
Give us free gacha 180x,give us free gacha,Positive,Positive
game bokep nya bagus,bokep bagus,Negative,Positive
jern sih ini!,jern,Positive,Positive
"Yah cukup menyenangkan dan seru untuk dimainkan, apalagi saya lagi sangat bosan ngescroll sosmed.",senang seru main bosan ngescroll sosmed,Positive,Positive
nice game,nice,Positive,Positive
Cuih,cuih,Positive,Positive
"Ost Game Ini Paling Ku suka Terus battle combat nya top, parry dodge perfect dah game ini",ost ku suka battle combat top parry dodge perfect deh,Positive,Positive
best developer & improvement game. Nice gooning culture btw😎,best developer improvement nice gooning culture btw,Positive,Positive
Bagus gamenya ☺️ lebih santai juga sihhh 😃,bagus santai,Positive,Positive
Good game,good,Positive,Positive
udh jadi gim gooner,gim gooner,Positive,Positive
"baru saja meliat apa yang akan saya hadapi di Season 3, tolong perbaiki desain karaktermu itu, dengarkan fanbase mu yang mengkritik dengan bagus, hal ini membuat saya makin malas untuk bermain dengan desain baru yang generik itu",liat hadap season tolong baik desain karakter dengar fanbase mu kritik bagus malas main desain generik,Positive,Positive
Smooth parah gem nya mantap,smooth parah gem mantap,Positive,Positive
"Maaf untuk dev dan Hoyoverse, saya tidak bisa menilai lebih lanjut dikarenakan data base yang cukup besar, kemungkinan jikalau saya meng-upgrade device saya saat ini barulah bisa saya merasakan sensasi bermain game RPG yang satu ini, jujur menarik, tetapi saya tidak dapat menikmati game ini secara langsung, terimakasih",maaf dev hoyoverse nilai data base mengupgrade device baru rasa sensasi main rpg jujur tarik nikmat terimakasih,Positive,Positive
"game yang sangat bagus , mungkin bisa ditambahkan pengaturan lebih detail supaya bisa menyesuaikan agar game makin lancar dan nyaman dimainkan",bagus atur detail sesuai lancar nyaman main,Positive,Positive
Bosan,bosan,Positive,Positive
Nyoba di redmi 13c 🗿,coba redmi,Negative,Positive
Bagus,bagus,Positive,Positive
Game bagus baru mulai dapat 2 S rank Koleda sama soldier 11 memudahkan push story + lucy + bangbo S tier mantap sering2 kasih bansos event banyak,bagus rank koleda soldier mudah push story lucy bangbo tier mantap kasih bansos event,Positive,Positive
game online make me life,online pakai me life,Negative,Positive
"Combat nya seru sih, cmn kadang suka ngcrash -_'",combat seru cuman kadang suka ngcrash,Positive,Positive
Nice game,nice,Positive,Positive
sangat bagus,bagus,Positive,Positive
2.6 is Disgusting and forced patch 🤮,is disgusting and forced patch,Positive,Positive
"secara keseluruhan bagus sih. Cuma optimalisasi gamenya kurang optimal, ditambah banyak bug nya.",bagus optimalisasi optimal tambah bug,Positive,Positive
nice,nice,Positive,Positive
I LOVEE THIS GAMEE SM,lovee this gamee,Positive,Positive
Alamak perangkat tidak kompetitable☠️,alamak perangkat kompetitable,Positive,Positive
Ok,ok,Positive,Positive
makasih yaaa udah bikin game sebagus ini dan tolong bnykin fitur geol-geolnya yaa utk ke depan nya 😁😁😁,terima kasih bikin bagus tolong bnykin fitur geolgeolnya,Positive,Positive
Perlu di tingkatkan optimasinya,tingkat optimasinya,Positive,Positive
ok juga,ok,Positive,Positive
gamenya bagus seru. saya suka banget untuk animasi storynya bagus mulus. bagi para pencinta anime cocok main game ini. battle nya juga seru.,bagus seru suka animasi storynya bagus mulus cinta anime cocok battle seru,Positive,Positive
"game nya menarik, mulai dari grafis, story, gacha itu bener-bener unik. Terutama battle dan cut scene story. untuk ngelag sejauh ini belum ada, lancar lancar aja",tarik grafis story gacha benerbener unik battle cut scene story ngelag lancar lancar,Positive,Positive
I love yanagi🌸,love yanagi,Positive,Positive
best gooner game walaupun graphic di mobile kurang tapi gameplay bagus,best gooner graphic mobile gameplay bagus,Positive,Positive
sangat bagus rekomended untuk yang hp krntang soalnya datanya cuman 17 mb,bagus rekomended hp krntang data cuman mbak,Negative,Positive
Game nya keren bisa pake mode malam sampai gak liat apa apa,keren pakai mode malam,Positive,Positive
"sehatt"" game baikk🥰 makasii udahh wangiin akun aku cintaa deh sama game inii",sehatt makasii wangiin akun cintaa deh,Positive,Positive
Game keren wow,keren wow,Positive,Positive
pengalaman terbaik dalam game ini adalah semua aspek nya,alam baik aspek,Negative,Positive
"game bagus, saya enjoy sekali memainkan game zzz karena boing boing",bagus enjoy main boing boing,Positive,Positive
Best Gooner Game,best gooner,Positive,Positive
"saya suka jenis game yang tidak terlalu kompe dan santai seperti ini, grafiknya juga sudah cukup bagus walaupun grafiknya yang saya pakai low. Jadi game ini lumayan seru untuk saya",suka jenis kompe santai grafik bagus grafik pakai low lumayan seru,Positive,Positive
"TV mode dihilangkan di story untuk apa? Itu ciri khas gamenya. Dilhilangkan malah mirip sm HI3, jd gk ada ciri khasnya",tv mode hilang story ciri khas dilhilangkan hi ciri khas,Positive,Positive
Bgus kok,bagus,Positive,Positive
"Banner limitednya jangan diperlama dapatnya setelah banner standard, kenapa harus dihard pity keduanya.",banner limitednya lama dapat banner standard dihard pity,Negative,Positive
Nice game,nice,Positive,Positive
game terbaik dari hoyo,baik hoyo,Positive,Positive
Kikir ga ni?😹😹😹,kikir,Positive,Positive
akhirnya balik di playstore 😭😭😭,playstore,Positive,Positive
zi best mobile goty this yer,zi best mobile goty this yer,Positive,Positive
best game ever,best ever,Positive,Positive
sudah mulai optimal,optimal,Positive,Positive
Mantap,mantap,Positive,Positive
"Gameplay seru, grafis memukau, dan yang paling penting developer sangat mendengar masukan pemain",gameplay seru grafis pukau developer dengar masuk main,Positive,Positive
Nice grafik,nice grafik,Positive,Positive
The next game kikir 180 free gacha hoax,the next kikir free gacha hoax,Positive,Positive
"I hope this game have a PvP mode, maybe that's amazing if can battle with other people",hope this have pvp mode maybe thats amazing if can battle with other people,Positive,Positive
Seru,seru,Positive,Positive
Best game dri Hoyoverse👍🏻,best hoyoverse,Positive,Positive
Hari ini rilis kasih aku doble B5 😤😤,rilis kasih doble,Positive,Positive
I like Anby and Ellen,like anby and ellen,Positive,Positive
Tolong grafik nya di perbaiki jadi makin mulus dan hd efek serangan nya,tolong grafik baik mulus hd efek serang,Negative,Positive
Give me a character with the appearance and feel like Acheron. And voice actors like Acheron both English and Mandarin and also my favorite voice actor Japanese Miyuki Sawashiro,give me character with the appearance and feel like acheron and voice actors like acheron both english and mandarin and also my favorite voice actor japanese miyuki sawashiro,Positive,Positive
"Nice story, nice grapich, nice music 👌🏻",nice story nice grapich nice music,Positive,Positive
ga bagus,bagus,Positive,Positive
all good,all good,Positive,Positive
"Alhamdulillah udah gaada quest tv lagi, udh diapus! akhirnya bisa pure berantem sama jalan jalan mantap bintang 5 langsungg",alhamdulillah quest tv diapus pure antem jalan jalan mantap bintang langsungg,Positive,Positive
Seru,seru,Positive,Positive
Woilah gorengan rek,woilah goreng rek,Negative,Positive
Overall sudah cukup bagus harapan saya kedepannya untuk optimasi dan peningkatan grafis untuk perangkat Android,overall bagus harap depan optimasi tingkat grafis perangkat android,Positive,Positive
Gooner game good 😎,gooner good,Positive,Positive
"game bagus banget🤩. story bagus, cutscene bagus, char bagus, cuman gachanya yg ampas🤣",bagus story bagus cutscene bagus char bagus cuman gachanya ampas,Positive,Positive
Seru,seru,Positive,Positive
saya suka,suka,Positive,Positive
"Ini game seru, gue suka dengan style dan animasi yg smooth, kalau hp kentang jangan maksa main nya",seru suka style animasi smooth hp kentang maksa,Positive,Positive
