"No","User ID","Rating","Date","Review Text"
"4104","U-2026-4104","5","14/12/2024","Good Game"
"4105","U-2026-4105","2","14/12/2024","Why kok gak bisa login ????.... lagi eror severnya ? Atau gimana.... ah elah"
"4106","U-2026-4106","5","14/12/2024","Seru dan gameplay nya gak bosenin. Tapi kalo bisa tambahin fitur pause pas pertarungan dong, jadi bingung kalo harus ngelakuin sesuatu, apalagi kalo ada bates waktu ngelawannya"
"4107","U-2026-4107","1","14/12/2024","Tolong benerin dulu karena setiap main ngecrash melulu tolong ya"
"4108","U-2026-4108","5","14/12/2024","Nice"
"4109","U-2026-4109","1","13/12/2024","TOLONG YAA HILANGKAN MODE TV GAK GUNA ITUUUUU 🤮🤮🤮🤮🤮"
"4110","U-2026-4110","5","13/12/2024","Gatau dah kalo masuk menu gacha langsung nge hang( sudah fixed )"
"4111","U-2026-4111","1","13/12/2024","Saat saya mau main ini malah ke uninstall saat mau download lagi gak bisa"
"4112","U-2026-4112","5","13/12/2024","Seru"
"4113","U-2026-4113","1","13/12/2024","Tolong update agar suport ram 4 gb🙏"
"4114","U-2026-4114","5","13/12/2024","Gem baik, tapi agak kurang optimal"
"4115","U-2026-4115","1","13/12/2024","Gila sekali download 22Gb 😁"
"4116","U-2026-4116","5","13/12/2024","Sugoi dekai"
"4117","U-2026-4117","1","12/12/2024","Still not optimal,it's always force close in the middle of the game,even if my phone is compatible,it's still not comfortable enough to play,plz more Optimization."
"4118","U-2026-4118","5","12/12/2024","Sangat menarik, sangat seru dan sangat bagus"
"4119","U-2026-4119","5","12/12/2024","Seru,,event banyak,,gameplay asik.. Sayang handphone nya kurang mendukung😅 Nanti lanjut kalo handphonenya dah support y😁"
"4120","U-2026-4120","5","12/12/2024","Keren MEDIATEK G99 bisa lancar settingan medium"
"4121","U-2026-4121","5","12/12/2024","kereeeeeeen"
"4122","U-2026-4122","5","12/12/2024","game bagus, perpaduan santai dan combat yang seru! grafiknya manjain sih."
"4123","U-2026-4123","5","11/12/2024","asik aja kata gw mah"
"4124","U-2026-4124","5","11/12/2024","I hope this game have a PvP mode, maybe that's amazing if can battle with other people"
"4125","U-2026-4125","5","11/12/2024","Hallo developer, saya sangat menikmati bermain game zenless zone zero dari 1.0-1.3 dikarenakan dari segi visual, grafik, dan gameplay sangat menarik, ada juga events seru tak kalah menyenangkan,saya sebagai player zenless zone zero berdoa semoga game ini terus maju memberikan kesan yang luar biasa kepada pemain lain, dan sekian terimakasih!!untuk developer"
"4126","U-2026-4126","4","11/12/2024","Memanjakan mata😁"
"4127","U-2026-4127","2","10/12/2024","semoga developer membaca ini. saya berharap game zenless zone zero ini mendapatkan optimalisasi untuk device yang spesifikasi rendah, seperti yang dilakukan kurogames kepada wuthering waves, saat wuthering waves pertama kali rilis gamenya sangat berat dan tidak bisa dijalankan dengan lancar, tapi setiap update optimalisasi nya semakin baik hingga tidak ada kendala apapun seperti nge-frame atau bug. saya harap developer melakukan optimalisasi yang sama kepada zenless zone zero ini. terimakasih."
"4128","U-2026-4128","1","10/12/2024","Ellen joe hytam"
"4129","U-2026-4129","5","10/12/2024","Gelo bansosnya gacor kang"
"4130","U-2026-4130","1","10/12/2024","Sulit di mainkan bahkan membingungkan"
"4131","U-2026-4131","1","09/12/2024","APASIH GAME GAJE, AKU MASUK AJA KELUAR LAGI, ANEH GAME INI,DAN JUGA NGELAG NGELAG, GAME GK GUNA!, BAIKAN LAH GAME INI SUPAYA GK NGELAG LAGI,, ADUHH!!."
"4132","U-2026-4132","5","09/12/2024","The Best Geme 💅🏻 Btw kalau bisa, tambahkan alur cerita setiap karakter kyk Von Lycoan itu masih ada beberapa cerita yg kosong, saran di tambah lagi biar ga cpt bosen min"
"4133","U-2026-4133","5","09/12/2024","Please hoyoverse jangan dibatasi mapnya, padahal universenya udah bagus, gw yakin bnyak juga yg pengen explore tempat2 kyak di genshin"
"4134","U-2026-4134","5","08/12/2024","Gg banget game seru parah hp ku aja gak ngelag yaitu iqoo 13 snapdragon 8 elite, 144 FPS, game lancar, amoled, stereo speaker, 120 watt, IP68/69, ufs 4.0"
"4135","U-2026-4135","1","08/12/2024","server autis selalu aja ada ""terlalu banyak permintaan coba lagi setelah beberapa saat"" game rusak tidak optimal sama seperti game terdahulu nya ""Genshin impact"" sama sama masalah di server saat login"
"4136","U-2026-4136","5","08/12/2024","☕🗿"
"4137","U-2026-4137","2","08/12/2024","Saya memberi bintang 2 karena zenless zone zero tidak kompatibel di hp redmi note"
"4138","U-2026-4138","1","08/12/2024","Download 10Gb lebih unlock 60 fps ga frame drop gak black screen, dikota apa lagi gacha, tapiiiii settingan graphic rata kanan full hd KOK MASIH BURAM SEPERTI TIDAK HD GIMANA INI HEYYYY, balik main lagi + top up klo udh di benerin kaya di PC 🥲"
"4139","U-2026-4139","1","08/12/2024","Dengan digantinya mode TV pada game ini, hilang sudah ciri khas game ini"
"4140","U-2026-4140","5","08/12/2024","semoga hoyo baik user ROSAJA, ramah terus ya bansosnya"
"4141","U-2026-4141","4","07/12/2024","Game 20Gb an Tpi Gameplay Boring,Alurnya Juga Rada Gajelas Jirr, Adegan Fightingnya Gitu² aja,Banyak Scene Ngomong² doang Jirr, boring Banget Setiap Gw Main Ni Game, Kdang Juga Ada Bug Seperti Bug Jaringan,Kdang Tiba² Merah Trus,Pdhl Yaa Jaringan Gw Lancar2 ae, Tolong Lah Dev Perbanyakin Adegan Figtingnya, Udah Gitu Doang Aja"
"4142","U-2026-4142","5","07/12/2024","Udah bagus,game nya lancar.untuk update berikutnya tolong adakan event ganti main character dong,soal nya akun udah bagus mlh gk bisa nge-harem karena pilih main character cewek"
"4143","U-2026-4143","5","07/12/2024","best game, i am up to 7 hours a day just playing this game not to mention i got a standee character gift from burnice fuel depot web. thanks mihoyo 🥰"
"4144","U-2026-4144","4","07/12/2024","Tolong banget kalau ngepull agen limited tolong rate nya di kasi tinggi la atu di jamin dapat kalau cuma 50% kan kasian buat player gratis kalau dah di pull tapi kalau Rate.oke makasi"
"4145","U-2026-4145","5","06/12/2024","Game terbaik bikin waktu ku berwarna dengan development yg terbaik dan update yg menarik"
"4146","U-2026-4146","5","06/12/2024","Mantap game nya njer"
"4147","U-2026-4147","5","06/12/2024","Gamenya sangat bagus dan keren, tapi gamenya, tidak bisa didownload di Redmi Note 13. Mohon buat gamenya bisa didownload di perangkat ini."
"4148","U-2026-4148","1","06/12/2024","Sedap wak🗿"
"4149","U-2026-4149","4","06/12/2024","Saya bagi bintang 4 karena belum pernah main masuknya lama"
"4150","U-2026-4150","5","06/12/2024","Game terbagus yang pernah gw mainin"
"4151","U-2026-4151","5","04/12/2024","Good quality game"
"4152","U-2026-4152","5","04/12/2024","Kenapa sekarang malah gabisa jalan ya game nya di hp ku, padahal sebelumnya bisa. . Stuck di black screen nih ketika baru mau pencet game nya. . Padahal demen bgt main ini game"
"4153","U-2026-4153","5","04/12/2024","Suka banget sama game ini!"
"4154","U-2026-4154","5","04/12/2024","Sejauh ini belum ketemu bug sama sekali,sudah optimal di hp,combatnya saya suka,kalo ditambah mode pvp mungkin tambah seru, untuk ui nya agak kurang suka sih,untuk mode puzzle tv kadang² saya bosen"
"4155","U-2026-4155","3","04/12/2024","Optimalisasi di PC sudah bagus tidak ada kendala, Hanya saja untuk perangkat Mobile/Handphone dengan spek rekomendasi bukan minimum lagi masih mengalami lag , buffrting,freeze & crash tolong segera diperbaiki agar lebih nyaman terima kasih ,dan untuk sistem gachanya ini parah sekali ini masa kena high pity trs+seringnya lost 50/50"
"4156","U-2026-4156","1","03/12/2024","bagus, keren, tapi gachanya najis, 3 character tier S, standart semua, gacha nya baguskan lagi, tausah macam pvqiq"
"4157","U-2026-4157","5","03/12/2024","Game sangat bau"
"4158","U-2026-4158","5","03/12/2024","Gamenya bagus bet w pke chip g99, pas bru dnlowd masih bisa masuk standar, skrng mah low😊"
"4159","U-2026-4159","5","03/12/2024","anime/10"
"4160","U-2026-4160","2","03/12/2024","tolong diperbaiki lagi. untuk bermain di hp dengan chipset snapdragon 888+ masih nge lag. padahal sebelumnya lancar lancar saja."
"4161","U-2026-4161","1","02/12/2024","DEVELOPER, INI KENAPA GAME NYA PAS SAYA MAININ MALAH SUKA ILANG SINYAL MULU SIH?!?!?! PADAHAL WIFI RUMAH SAYA KENCENG, BUKA YUTUB SAMA MEDSOS LANCAR JAYA TAPI KENAPA MAIN INI GAME MALAH PUTUS NYAMBUNG MULU SIH?!?!?! USER EXPERIENCE BERKURANG 100 INI!!!!!!!"
"4162","U-2026-4162","1","02/12/2024","Tolong dung, untuk fix Black screen. Di hp saya yang satunya yang spek lumayan, pas mau download data di awal itu Black screen mana ga ada logo zzz nya"
"4163","U-2026-4163","5","02/12/2024","Rate ghacanya tolong di tambahin lagi, parah rate ghaca kecil pitynya terlalu besar"
"4164","U-2026-4164","4","02/12/2024","jarang main sih, jadi belum nemu kekurangan, sekian"
"4165","U-2026-4165","1","02/12/2024","Halo saya kasih bintang satu karena saya tidak bisa login untuk bermain, sebenarnya kemarin bisa main lancar banget tapi besok nya GK bisa login tulisannya jaringan eror padahal jaringan saya lancar saya udah ganti jaringan berkali kali tapi tetap GK bisa login tolong diperbaiki"
"4166","U-2026-4166","3","02/12/2024","Menurutku battle speed game ini terlalu cepat, gerakannya terlihat tidak karuan dan tergesah-gesah...hanya efek slash/hit aja yg menonjol saking cepat gerakannya, combo basic attack untuk kebanyakan karakter cukup sulit karena perpindahan tahap attacknya yang terlalu cepat. Saran coba devnya maen di gerakan 0,5 atau 0.75 deh menurutku jika dikurangi hingga 0.5 lebih puas liat gerakan pukulan-pukulan dan gerakan karakternya . Jika ini diterapkan solusinya adalah musuhnya di kurangi max HPnya."
"4167","U-2026-4167","5","01/12/2024","👍"
"4168","U-2026-4168","5","01/12/2024","Nooo udah ga kompetable lagi di hpku"
"4169","U-2026-4169","5","01/12/2024","Ini game bagus, yg ga ngerti cara mainya dan ga mau baca sedikit aja penjelasan sistem game nya, norak!!. Yg bilang banyak cerita dri pada combat nya, ga bisa baca sistem game nya! Norakkk kalii. Baca dlu mba mas. Greget gua sama orang kek gitu."
"4170","U-2026-4170","5","30/11/2024","Good, render susu"
"4171","U-2026-4171","3","30/11/2024","Halo defeloper,krn kalian suka dengan stat def jadi saya panggil seperti itu. Tolong ya,kurangi persentase perolehan stat def flat di substats. Jangan karena hal ini,saya jadi uninstall zzz seperti genshin. Ok def itu penting tapi untuk apa saya pull char attacker jika substats dis nya selalu muncul def dan ketika di upgrade yg naik juga selalu def. Jangan ya defeloper,saya masih baik ini loh."
"4172","U-2026-4172","5","30/11/2024","Grafik game nya bagus"
"4173","U-2026-4173","1","29/11/2024","Sangat kikir ygy"
"4174","U-2026-4174","1","29/11/2024","Update yang terlalu besar sehingga buat para pemilik HP kentang tidak bisa memainkannya lagi"
"4175","U-2026-4175","1","29/11/2024","abis beli bundle selamat datang di eridu tapi gbisa krena google play nya error, eh tau² duit gw kesedot, yg awal udh di refund, pas beli kedua sama ketiga kali google play nya error juga tapi duit gw ga di refund, gatau itu bug atau apaan tapi tolong diperbaiki, ga suka gw bgini"
"4176","U-2026-4176","5","29/11/2024","Karena ada Lighter tercinta skskskssksks"
"4177","U-2026-4177","5","28/11/2024","Game nya lumayan lah👿"
"4178","U-2026-4178","5","28/11/2024","Actually i don't know how to explain this game but I'll give love for HOYOVERS"
"4179","U-2026-4179","5","28/11/2024","Game nya bagus dan asik"
"4180","U-2026-4180","1","28/11/2024","Gim 4no"
"4181","U-2026-4181","1","28/11/2024","donwload ini biar dpet z3m dri game sbelah🥴 login nya lama+blom dpet z3m, pdhl Syarat ny cuma dowload dan main aj, tp blom dpet"".nnti kll dpt bru ku naikin rat ny"
"4182","U-2026-4182","5","27/11/2024","Bagus"
"4183","U-2026-4183","5","27/11/2024","bagus 2024"
"4184","U-2026-4184","5","27/11/2024","Aku cinta ZZZ sekarang 🥰"
"4185","U-2026-4185","3","27/11/2024","Yang benar saja masa gameplay tv mau dihapus? Haloo dev.. Tolong ya tv itu tu yg jd ciri khas zzz kalo kau mau hapus mending hapus juga tu mc wise sama belle.. Memang membosankan TAPII PLISS jangan dihilangkan. Setidaknya bikin pergerakan tv nya jadi lebih cepat. Krn yg bikin orang-orang tidak sukai itu jalannya bangboo di tv itu lambat."
"4186","U-2026-4186","5","27/11/2024","Game nya bagus secara cerita dan gameplay dan buat kalian yang tolol soal bosen gameplaynya begitu gitu aja mikir ya ini game julukannya proxy ngentod lu tau proxy ga anjeng sumpah emosi gua cok baca komen b1 masalahin soal bosen monitor lu kl ga mau liatin monitor ya jangan main game tentang proxy jembut padahal dr awal main ada tulisannya ""PROXY LEGENDARIS"" bodo makannya baca ngentoood di tentang game itu baca asuuuu lu itu jadi proxy jembooot lu tau proxy ga si anak poke SDM rendah!!!!"
"4187","U-2026-4187","5","27/11/2024","gacha nya wangi👍"
"4188","U-2026-4188","1","26/11/2024","kikir nih game tiap rate off terus aja rate off ga pernah menang sama kaya genshin di awal awal rilis"
"4189","U-2026-4189","1","25/11/2024","KASIH AJA HARD PITY TERUS. PADAHAL GUA SERING SPEND. DARI AWAL MAIN SAMPEK BANNER SKRNG GAADAAA WIN RATE OFFF 1X WIN AJA GAADA AMA SEKALI. MAKSUD LU PAAN SISTEM GACHA SEAMPAS INI. GAJELAS SISTEM GACHA LU HOYO. UDAH KENA HARD PITY TERUS GA PERNAH WIN. SISTEM GACHA AMPASSSSSSSSSSSSSSSS. CAPEK. EMNG DARI DULU SISTEM GACHA LU AMPAS GA DI GENSHIN. HSR. AMPASIN AJA SEMUA. UDAH MUAAKKKKKKKKKKKKK"
"4190","U-2026-4190","5","25/11/2024","Gua Mengalami Keseruan Di Dalam Game Ini, Lanjutkan Keramahan dan kemurahan hati mu Hoyo.☺🙏"
"4191","U-2026-4191","4","25/11/2024","Untuk gameplay visual nya udah bagus banget, tpi untuk perfomance boleh bisa di turunin lagi gak biar gak lag frame drop Di tambah lagi buat menghadirkan fitur multiplayer di versi globalnya biar seru bisa main bareng bersama teman-teman ☺☺☺"
"4192","U-2026-4192","4","25/11/2024","Bintang empat dulu karena masih ada masalah optimalisasi jadi kadang-kadang frame sering drop seperti di lobi atau saat dialog jadi kepaksa dialog harus di skip selain dari itu bagus lah"
"4193","U-2026-4193","3","24/11/2024","ku kira open world ternyata 😅"
"4194","U-2026-4194","5","24/11/2024","Nice"
"4195","U-2026-4195","1","24/11/2024","Tolong rate karakter bannernya diperbaiki"
"4196","U-2026-4196","1","23/11/2024","Kenapa akun ku hilang nih Walah mau login lgi gak bisa lo malah ngulang"
"4197","U-2026-4197","3","23/11/2024","Tolong dong buat karakter 4 star nya dibuat bisa di pake untuk jalan jalan seperti karakter 5 star, karna sebagai Billy fans saya agak kecewa setelah up afinitas ternyata cmn dapat wallpaper dan gak bisa pakai Billy untuk jalan jalan"
"4198","U-2026-4198","1","23/11/2024","Karakter hanya bisa dipakai dibattle saja, jadi percuma rasanya meng-gacha karakter tertentu jika hanya bisa dipakai dibattle saja"
"4199","U-2026-4199","3","22/11/2024","Tidak ada tombol sweep nya, farm membosankan ngulang-ngulang dalam pertarungan. Tolong tambahkan tombol sweep agar permudahkan pemain"
"4200","U-2026-4200","5","22/11/2024","Best gamee!!!"
"4201","U-2026-4201","1","22/11/2024","Sebenarnya saya sangat menyukai konsep dari game ini, ada beberapa aspek yang membuatnya terasa berbeda dengan game lain, seperti gameplay teka-teki TVnya yang ikonik, cuman ada satu masalah yang fatal yaitu sepertinya game ini tidak bisa berjalan bila di instal di kartu sd card walaupun sd card tersebut telah memenuhi syarat untuk di sebut sebagai sd card khusus gaming. Ya saya sangat berharan hal ini bisa di selesaikan sih, karena sama saja anda suka tapi tidak bisa memainkannya."
"4202","U-2026-4202","1","22/11/2024","Hilangkan mode tv gak ada seru serunya buang waktu banget gak guna klo ilangin saya kasih B5 ciri khas si ciri khas tapi jan tv ada kan yg lain TOLOL"
"4203","U-2026-4203","4","21/11/2024","Overall sudah sangat bagus.... tapi tolong untuk pilihan karakternya ditambah karena hanya bisa pakai 3 karakter(caesar, belle, dan wise) sedangkan untuk karakter lain yang telah dimiliki tidak bisa dipakai, itu aja sih kurangnya"
"4204","U-2026-4204","5","21/11/2024","Mana sprei gratisnya"
"4205","U-2026-4205","5","21/11/2024","Bintang berbicara"
"4206","U-2026-4206","3","21/11/2024","ada beberapa kendala yaitu saya tidak bisa login ke server/login padahal koneksi ku bagus"
"4207","U-2026-4207","1","21/11/2024","Saya harap kepada developer untuk lebih meng optimalisasi dalam performa terlebih lagi untuk hp yang ram nya di bawah 4gb"
"4208","U-2026-4208","5","21/11/2024","Semoga aku dapat yanagi, kalo tidak dapat saya uninstall lagi😡"
"4209","U-2026-4209","1","21/11/2024","Kebiasa aan game hoyoverse buat event kek anak Sd di suruh ngehitung bamboo lah Pasang puzzel domino Fitur skip nya gk bisa di pake di semua dialog tv nya bikin ngantuk"
"4210","U-2026-4210","5","20/11/2024","Tolong tambah fitur hapus bahasa yang tidak terpakai, misa aku sudah download dub jepang nya jadi yang bahasa Inggris gak kepakai, malah Menuhin memori aja, moga saja kritik saya di terima"
"4211","U-2026-4211","5","20/11/2024","Seperti biasa Game hoyoverse tidak pernah mengecewakan🥰"
"4212","U-2026-4212","5","20/11/2024","👍"
"4213","U-2026-4213","4","20/11/2024","Kenapa gacha saya ampas di gim hoyo? 😔"
"4214","U-2026-4214","5","20/11/2024","Walaupun sempat drop rate karena boom review, tapi gamenya tetap 5 star"
"4215","U-2026-4215","1","20/11/2024","Saya sangat amat² kecewe dengan game ini dikarenakan akun zzz aaya hilang semenjak saya falum dari zzz dan ingin main lagi di hari ini udah tidak ada malah di suruh main baru"
"4216","U-2026-4216","3","20/11/2024","Untuk handphone saya poco m5s mediatek g95 ram 6 ini masih terlalu berat walau di setel ke grafik rendah 30 fps, saya berharap ZZZ bisa dibuat lebih ringan lagi seperi genshin impact. Genshin impact di handphone saya setingan grafik tertinggi 30fps enak enak aja."
"4217","U-2026-4217","5","19/11/2024","Gem ny mantap bagus njalanin quest ny sampai ketiduran ini gem gacor bgt"
"4218","U-2026-4218","5","19/11/2024","Good story good character and good cut scene"
"4219","U-2026-4219","5","19/11/2024","Yas"
"4220","U-2026-4220","5","19/11/2024","Gameplaynya menarik, grafik bisalah di tingkatkan lagi, karakter yang bisa di bawa tolong di tambah lagi masa yang bisa di bawa yg karakter B5 cuma 2 saja, karakter B5 dari patch sebelumnya gak ada"
"4221","U-2026-4221","5","19/11/2024","Perbanyak bansos"
"4222","U-2026-4222","5","19/11/2024","Gameplay nya epic, char badass, music2nya gw suka bgt👍 Minus di size nya yg cukup ngabisin memory hp, dan setiap update pasti gede bgt sizenya"
"4223","U-2026-4223","5","18/11/2024","Tolong benarkan sistem gacha nya jangan pelit pelit lah masa game Honkai impact aja ga pelit dari sistem gacha nya tolong benarkan lagi untuk developer Game gacha tahun sekarang udah ga zaman pelit pelit gacha kalau mau rame game nya"
"4224","U-2026-4224","5","18/11/2024","Yang sering login gak bisa atau macet di login optimasi . Brrti devicemu aja yang kurang memadai . Di gua pc hp lancar2 aja . Dan untuk optimasi itu biar gamenya tetep bagus dan minim bug . Hadehh ngeluh mulu"
"4225","U-2026-4225","2","18/11/2024","Poco x3 pro snapdragon 860 sering forclose lag saat battle Kurang optimal"
"4226","U-2026-4226","1","18/11/2024","Game monoton,bosan gw maen game gacha"
"4227","U-2026-4227","5","18/11/2024","bismillah semoga gacha wangi"
"4228","U-2026-4228","1","18/11/2024","ga bisa download, padahal mau main"
"4229","U-2026-4229","5","18/11/2024","Gamenya seru banget coy ad story seru bagus banget jir dan buat kalian kalo main harus pro literasi lho wkwkw banyak kata2 nanti dan gamenya ga ngebosenin, ada banyak banget misi keren bet dan juga kalo main ni game cuma perlu nunggu waktu si soalny pas hari ini g ad ap ap eh besokny dpt ap gitu...ni game wajib download si wkwkw(kalo penyimpananya banyak dpt 25 gb co wkwkw)🗿👍"
"4230","U-2026-4230","2","18/11/2024","KiNerja proses data game lambat dan sangat lama menunggunya Makan waktu 2 jam saya menunggu untuk dapat memULAI MAIN GAME INI."
"4231","U-2026-4231","3","17/11/2024","BOI PAS MAU MASUK HARUS MELEWATI 7 GERBANG PEMBUKAAN LOADING YG LAMAAA BANGET, ion have a whole day just for u cuh 😭😭 gua udh nunggu kayak seharian buat login ini doang"
"4232","U-2026-4232","5","17/11/2024","Game ya bagus"
"4233","U-2026-4233","5","16/11/2024","Kerja bagus"
"4234","U-2026-4234","1","16/11/2024","TV BORING COK MLAH BKIN EVENT FULL TV KOPLLAK"
"4235","U-2026-4235","5","16/11/2024","Terimakasih hoyo atas kehokian gachanya dpt Yanagi+weapon nya"
"4236","U-2026-4236","1","15/11/2024","game ampasssss gacha ampasss"
"4237","U-2026-4237","5","15/11/2024","👍"
"4238","U-2026-4238","5","15/11/2024","GOTY LETS GO"
"4239","U-2026-4239","4","15/11/2024","Saat ini ku kasih bintang 4 dulu,Tolong untuk di tambahin fitur hapus data yang udah ga perlu kaya di genshin biar memori ga kepenuhan"
"4240","U-2026-4240","5","14/11/2024","pengen banget kalo download nya padahal ini Hp baru dan sudah di Update sayang banget aku gak bisa download gak apa deh yang penting sudah kirim pesan email ke Hoyoverse biar dibenerin masalah nya makasih Hoyoverse Thanks Hoyoverse"
"4241","U-2026-4241","1","14/11/2024","nah the fan service is just too much, BIG EW. Pergachaanya juga kek kotoran"
"4242","U-2026-4242","1","14/11/2024","Stress. Ngasih stage kek orang idiot!!"
"4243","U-2026-4243","1","14/11/2024","Gatau g suka aja"
"4244","U-2026-4244","1","14/11/2024","Ini game kalo gacha hoki nya susah bet ajg"
"4245","U-2026-4245","1","13/11/2024","Thank you for the fun days, this is the second time you disappointed me, the first time when Jane's banner you gave me Nekomata and the second time when Yanagi's banner you gave me I'm Nekomata again and it makes my efforts in vain so far I think I've played this game enough so thank you."
"4246","U-2026-4246","5","13/11/2024","I like Games"
"4247","U-2026-4247","1","13/11/2024","Game pelit bang$4t karakter S 2 biji otaknya ampas smua"
"4248","U-2026-4248","5","13/11/2024","Game nya bagus"
"4249","U-2026-4249","5","13/11/2024","gila dari semua game ini yang paling terbaik, mulai dari animasinya, storynya, dan gayanya yang digabung retro dan cyber beh keren banget!!!"
"4250","U-2026-4250","2","12/11/2024","Kenapa terkadang gabisa login, ada tulisan ""terlalu banyak percobaan, silahkan login kembali"" (kurang lebih seperti itu, dan kendala itu harus nunggu 1 hari waktu server baru bisa masuk kedalam gamenya,"
"4251","U-2026-4251","1","12/11/2024","Kikir game sampah aku gacha 100 kali di bener standar cuman dapat 1 ssr ngaco nih game udah size game 20gb ke atas kalo ga niat bagi bagi bilang deh buat nyusahin player gratisan"
"4252","U-2026-4252","1","12/11/2024","Tidak bisa di HP saya HP saya poco m5 dan tidak bisa main game ini"
"4253","U-2026-4253","5","12/11/2024","Seru kuy"
"4254","U-2026-4254","5","12/11/2024","Bangboo sunda cihuy😏😏"
"4255","U-2026-4255","1","12/11/2024","doesn't let me play it"
"4256","U-2026-4256","5","12/11/2024","Gemplay menarik,,desain karakter bagus² saya suka kombat yg bisa parry🥰"
"4257","U-2026-4257","4","12/11/2024","Nice game so far"
"4258","U-2026-4258","5","12/11/2024","Game bagus, tp berat wkwk"
"4259","U-2026-4259","5","11/11/2024","Aku mau bansos"
"4260","U-2026-4260","5","11/11/2024","keseimbangan kekuatan antar agen nya cukup buruk, ditambah pergantian hero yang sangat menyulitkan karena tidak bisa spesifik, tidak ada fitur skip story, terlalu berat untuk ukuran game hack and slash, overall dengan kekurangan sebanyak itu gemnya masih layak untuk dimainkan, saya hanya bisa berharap semoga kedepannya tidak mengikuti jejak kakaknya hi3 yang dimana meta nya sangat rusak dan sangat p2w"
"4261","U-2026-4261","4","10/11/2024","Hello ini saya pengguna dari awal rilis , tapi saat ini tidak bisa login semenjak update 1.3 aplikasi force close terus , spek hp saya cukup tinggi Rog phone 7 ram16 memori internal sebesar 512gb saya login akun utama aplikasi forceclose tetapi jika login akun yang lain itu normal saja ,kenapa? saya sudah email dan memberikan data tetapi belum ada balasan yang memastikan"
"4262","U-2026-4262","5","10/11/2024","Best game i play. plz try it"
"4263","U-2026-4263","4","10/11/2024","Untuk game sudah bagus dari segi grafis dan gameplay nya tapi sangat disayangkan untuk pemberian reward sangat sedikit sehingga susah untuk f2p mengejar karakter yang di ingin kan"
"4264","U-2026-4264","1","10/11/2024","DEV KIKIR ANJ!M , YA KALI GACHA UDAH FULL PITY GA DAPET AGENT DIBANNERNYA ,MALAH DAPET DUPE ,NGOTAK DIKIT LAH!!! UBAH RULE GACHANYA LAH! 90 PULL DIJAMIN AGENT DALAM BANNER!!!"
"4265","U-2026-4265","2","10/11/2024","Rate gacha ampas"
"4266","U-2026-4266","1","10/11/2024","Sistem gachanya buluq, kalah mulu tiap 50:50.."
"4267","U-2026-4267","4","10/11/2024","Lumayan"
"4268","U-2026-4268","1","10/11/2024","Mohon dikurangi dialog atau percakapannya"
"4269","U-2026-4269","5","10/11/2024","Game nya bagus tapi kurang nya di karakter tolong lah tambahin karakter ether nya jangan cuman 2 tambahin lagi biar makin semangat gacha nya"
"4270","U-2026-4270","5","10/11/2024","This a good game! ...... Dari segi gameplay maupun story 👌"
"4271","U-2026-4271","5","10/11/2024","sebenarnya gamenya bagus, cuman kehalang device aja. udah ku setting low pun tetep frame drop hadeuh daheuh. padahal dulu awal main lancar-lancar aja tapi karena progres gw cepet dan udah buka ini itu akhirnya jadi frame drop"
"4272","U-2026-4272","1","09/11/2024","Bad rate ever👎"
"4273","U-2026-4273","1","09/11/2024","gagal masuk dengan 'alasan verifikasi terlalu banyak' padahal masuk aja baru sekali gimana nih tanggapannya?"
"4274","U-2026-4274","5","09/11/2024","👍"
"4275","U-2026-4275","5","09/11/2024","Udah lama main baru review nih emang sesuai genre deh sama² developer nya miHoyo 😘🔥"
"4276","U-2026-4276","1","09/11/2024","Besar banget sizenya buat game di HP. Ckckck"
"4277","U-2026-4277","1","09/11/2024","After update my ping always be red"
"4278","U-2026-4278","5","09/11/2024","Mantap! gameplay dan battlenya bener2 satisfying banget cuy dan storynya juga bener2 epic. Tapi untuk gameplay tv rasanya cukup boring juga itu aja sih😁😁😁 semngat terus hoyoverse🔥🔥🔥"
"4279","U-2026-4279","1","09/11/2024","Game gajelas layar hitam"
"4280","U-2026-4280","5","08/11/2024","Bagus banget, tapi sayang sekali masih terasa berat di Helio G99 dengan 16gb ram, saya pamit dulu"
"4281","U-2026-4281","5","08/11/2024","Animasinya waw wew wow banget"
"4282","U-2026-4282","5","08/11/2024","amazing game, i really love the character design."
"4283","U-2026-4283","3","08/11/2024","This game is so fu*king crazy🔥 But my smartphone in the current patch seems not strong enough, sorry hoyo I have to retire."
"4284","U-2026-4284","1","08/11/2024","Pity nya terlalu sampah ini game wkwkwkw"
"4285","U-2026-4285","2","08/11/2024","Kekurangan Game Hoyoverse, Setiap update patch contohnya dari 1.0-1.1 itu pasti optimalisasi gamenya bakal berkurang terus, yang sebelumnya di 1.0 gameplay masih ringan , eh di 1.1 seterusnya malah makin berat, emangnya update patch itu bakal nge update graphic nya?kan enggak , Saran saya tambahkan vitur buat ngehapus konten story, Combat, Explore dari patch yang sudah kita kelarin, Contoh patch 1.0-1.2 kita udah kelarin, nah kita bisa hapus konten nya biar game kita makin ringan."
"4286","U-2026-4286","5","08/11/2024","Sometimes i bored, sometimes i excite. But i love this game thanks"
"4287","U-2026-4287","5","08/11/2024","Wow"
"4288","U-2026-4288","5","08/11/2024","Makasih Udah buat karakter sesempurna Ellen... Ellen pacar ku"
"4289","U-2026-4289","4","08/11/2024","Kurang suka soalnya gak pernah menang gatcha"
