Review_Text,Review,Sentimen_Asli,Sentimen_Prediksi
kirain ada kuemungkinan jadi kompitqbel..pdahal ram 8gb..yaudalh main genshin aja amq hsr..,kuemungkinan kompitqbelpdahal ram gbyaudalh genshin amq hsr,Positive,Positive
"Banyak BUG nya susah mau masuk game,kadang mau berhenti aja,tapi char udah naik level,dan ga ada arahan untuk naik tingkat....ada tulisan proxy itu,dah level 20 ga bisa naik naik. Coba seperti Star Rail di arah kan kalau mau naik level,harus ambil apa dimananya,ini ZZZ ga ada penjelasannya. pemain itu bukan dewa serba tau,ini mau naik level aja susah..... selesaikan proxy itu ke mana saja,harusnya di tuntun kerjakan apa dulu. Ga ada penjelasan.",bug susah gamekadang henti ajatapi char leveldan tidak arah tingkatada tulis proxy itudah level tidak coba star rail arah levelharus ambil dimananyaini tidak jelas main bukan dewa serba tauini level susah selesai proxy sajaharusnya tuntun kerja tidak jelas,Negative,Negative
update 2.0 makin beratt ampassszz.kurang optimalisasi,update beratt ampaszzkurang optimalisasi,Negative,Negative
"keren segi grafiknya nggak kalah dari game lain, grafik udah paling detail nggk ada keluhan sama sekali",keren segi grafik tidak kalah grafik detail tidak keluh,Negative,Negative
optimalisasi kurang,optimalisasi kurang,Negative,Negative
nice,nice,Positive,Positive
"Untuk story, fitur dan lain lain saya suka terutama fight nya walaupun memang sulit bagi pemula seperti saya tapi lama kelamaan untungnya sudah terbiasa , tapi tolong lah servernya agak dibenerin hoyo, kadang saya mau login malah menghubungkan terus, tapi overall sangat enjoyable mantapp",story fitur suka fight sulit mula untung biasa tolong servernya dibenerin hoyo kadang login hubung overall enjoyable mantap,Negative,Negative
meninggalkan jejak until this game winner GOTY,tinggal jejak until this winner goty,Negative,Negative
"terjadi Force close tiba tiba saat di tengah permainan, sehingga harus masuk aplikasi lagi, tolong perbaiki!",force close tengah main aplikasi tolong baik,Negative,Negative
terimakasih mihoyo karena sudah memberi saya Astra Yao + W Engine 30x gacha total 😋. mihoyo baik banget loh ya,terimakasih mihoyo astra yao engine gacha total mihoyo loh,Positive,Positive
"halo hoyoverse, saya sangat bangga mempunyai game dengan grafik smooth seperti ini dan anniversary ke 1, dan ada 1 bug dan dimana saat memulai story season 2 terjadinya tembus dinding dan tidak bisa bergerak saya ingin bug tersebut segera di betulkan dan semoga game ini akan berkembang pesat 🙏🙏🙏",hoyoverse bangga grafik smooth anniversary bug mana story season tembus dinding tidak gerak bug betul moga kembang pesat,Negative,Negative
Gamenya gak optimal di HP midrange.,tidak optimal hp midrange,Negative,Negative
jalan cerita dh makin gg cuman minus nya skrng dh sering force close tolong diperbaiki lagi biar ga menganggu player selesain misi/dll.,jalan cerita dah tidak cuman minus dah force close tolong baik biar tidak menganggu player selesain misidll,Negative,Negative
kok jadi ngelag ya? sebelum update lancar2 aja.,ngelag update lancar,Negative,Negative
mohon untuk developer agar membuat size game ringan karena hp saya tidak mendukung device dari gamenya🙃,developer size ringan hp tidak dukung device,Negative,Negative
"Game play nya seru,story nya bagus,dan karakternya pada bagus bagus tapi minusnya tuh penyimpanan dibuat sekarat🥲, tapi tetap seru🥰",play serustory bagusdan karakter bagus bagus minus tuh simpan sekarat seru,Positive,Positive
"plis lah ngapa pas abis apdet , ngerjain event malah bnyk bug dan sering patah² sebelum nya GK ada kendala loo semoga bisa di benerin",plis ngapa pas habis apdet ngerjain event bug patah tidak kendala lo moga benerin,Negative,Negative
"hadeh ngestuck mulu di loading masuk, tolong diperbaiki developer",hadeh ngestuck mulu loading tolong baik developer,Negative,Negative
lebih bagus dari sodaranya,bagus sodaranya,Positive,Positive
"udah hard pity rate off lagi,Dev pelit, ngasih polychrome dikit banget game haram",hard pity rate off lagidev pelit asih polychrome dikit haram,Negative,Negative
"di versi 2.0 ini mah parah dari segi optimisasi sering banget lag,ngebug",versi mah parah segi optimisasi lagngebug,Negative,Negative
"ngelag 2.0 ini parah banget perasaan ga kyk lalu, jelek pula grafiknya.",ngelag parah asa tidak jelek grafik,Negative,Negative
v2.0 jadi for close,for close,Negative,Negative
"saya tidak bisa login kembali ke akun saya yang bernama Fujimiya karena email yang terkait telah di hack oleh seseorang, apakah ada cara lain agar bisa login kembali min?🙏",tidak login akun nama fujimiya email kait hack login min,Negative,Negative
sering ngefreeze sendiri,ngefreeze,Positive,Positive
"selepas update malah jadi sring nge freeze sma force close trs ,tolong di fixx ,hp saya infinix hot 10s",lepas update sring nge freeze force close tolong fixx hp infinix hot,Negative,Negative
"Asuuuu! mau berapa lapis tuh scan file nya download data, cek data, menganalisis data, masuk game, mengompilasi shader lah apalah!!! banyak kali layer nya",asu lapis tuh scan file download data cek data analis data kompilasi shader apa layer,Negative,Negative
"min kenapa versi terbaru malah berat banget, terlalu makan ram pdahal ram 12gb tapi saat d ingame tiba2 suka ngcrash, tolong perbaiki min",min versi baru berat makan ram ram gb ingame suka ngcrash tolong baik min,Negative,Negative
Gak normal ini game habis update 2.0 gacca yixuan 150x pull Lom dapet gak adil masih enakan sistem gacca nya Genshin Impact,tidak normal habis update gacca yixuan pull lom tidak adil enak sistem gacca genshin impact,Negative,Negative
"lang parah habis update gimana min , kebanyakan effek hp saya nge frame sd 870 🥲",lang parah habis update min banyak effek hp nge frame sd,Negative,Negative
"Jujur ya menurut gw update 17GB buat 1 versi aja tuh menurut gw too much bgt.. apalagi total size sebelumnya udh 29GB. Gw bukan berarti penyimpanan gw ga cukup atau apa tpi kayak ngotak dikit lah, setidaknya 17GB buat beberapa versi kedepan biar gausah download lagi, Ini 17 GB buat 1 versi aja💀",jujur update gb versi tuh too much total size gb bukan simpan tidak ngotak dikit gb versi depan biar tidak download gb versi,Negative,Negative
"kenapa saya tidak bisa memainkan game ini, dengan alasan perangkat tidak kompatibel apakah game ini terlalu berat untuk di mainkan, jika memang game ini terlalu berat untuk pengguna android lalu untuk apa di rilis untuk pengguna android.",tidak main alas perangkat tidak kompatibel berat main berat guna android rilis guna android,Negative,Negative
sedikit masukan dari saya mungkin loading masuk game bisa dibikin engga terlalu berat dari segi animasi sama fitur perpindahan video karena membuat animasinya macet ketika memperbaharui data. sangat disayangkan game sebagus dan seniat ini kalo playernya kecewa dengan hasil yang telah devloper kasih.,masuk loading bikin tidak berat segi animasi fitur pindah video animasi macet baharu data sayang bagus niat playernya kecewa hasil devloper kasih,Negative,Negative
lumayan,lumayan,Negative,Negative
kenapa setiap habis update selalu ada lag saat dilobby login atau saat di battle field,habis update lag dilobby login battle field,Negative,Negative
hoyo tolong optimalisasi lagi soalnya sering frame drop,hoyo tolong optimalisasi frame drop,Negative,Negative
I NEED MORE HOT MENN!!!!!!!!!!!,need more hot menn,Negative,Positive
"game nya udah lumayan bagus, tapi mungkin bisa di perbaiki",lumayan bagus baik,Positive,Positive
good,good,Positive,Positive
ini untuk upgrade versi ke 2.0 jadi berat banget ya ini game sering frame drop sampai keluar sendiri. mohon untuk segera di repair supaya makin asik mainin gamenya. makasih,upgrade versi berat frame drop repair asik mainin terima kasih,Negative,Negative
"terlalu berat semenjak update 2.0 , device saya tidak kuat",berat semenjak update device tidak kuat,Negative,Negative
Setelah update gamenya stuck di menu title tolong perbaiki atau berikan penjelasannya (hp saya Oppo Reno 5),update stuck menu title tolong baik jelas hp oppo reno,Negative,Negative
game rusak.abis update akun malah ilang padahal emailnya ga di apa apain.mana udah ada anby b5,rusakabis update akun hilang email tidak apainmana anby,Negative,Negative
"Cerita nya membuat orang penasaran, pertarungan nya asik, character nya bagus bervariasi, dan sifat² character nya beda² jadi boleh lah",cerita penasaran tarung asik character bagus variasi sifat character beda,Negative,Negative
kok pas update season banyak frame drop ?,pas update season frame drop,Negative,Negative
"dari segi gameplay sangat memuaskan, akan tetapi saya menemukan bug lain pada karakter yang ber element ice seperti lycaon dan Ellen di mana saat ultimate tampilan Ice nya berwarna hitam bukan biru, sekian penjelasan dari bug nya mohon di perbaiki, Salam proxy🙏",segi gameplay muas temu bug karakter ber element ice lycaon ellen ultimate tampil ice warna hitam bukan biru sekian jelas bug baik proxy,Negative,Negative
"gamenya sebenarnya sudah sangat bagus dan dari segi hadiah dan event paling banyak dari game hoyo yang lain, cuman hanya 1 yang sangat disayangkan. yaitu banyaknya drop frame yg parah di android padahal hp saya speknya sangat mumpuni untuk memainkan game ini, bahkan di update terbaru kali ini gamenya semakin parah saya tidak dapat mengupdate nya karena akan selalu freeze ketika saya mencoba nya. sampe sekarang saya masih tidak bisa login karena ngestuck di layar awalnya karena freeze tadi itu",bagus segi hadiah event hoyo cuman sayang banyak drop frame parah android hp speknya mumpuni main update baru parah tidak mengupdate freeze coba tidak login ngestuck layar freeze,Negative,Negative
"It's actually good, but please reduce the new storage capacity for Android.",its actually good but please reduce the new storage capacity for android,Positive,Positive
ngelag ajg,ngelag ajg,Negative,Negative
"game dengan lore dan word detail yang kompleks, story telling nya yang unik dengan transisi dari bergaya manga menjadi animasi, desain karakter yang sangat imut, ""keren"", dan vfx yang sangat keren, game yang sangat keren dari hoyo, tapi hanya saja berberapa UI dari game nya yg agak bikin bingung dan ada yang repotin, semoga ada improve selanjutnya",lore word detail kompleks story telling unik transisi gaya manga animasi desain karakter imut keren vfx keren keren hoyo berapa ui bikin bingung repotin moga improve,Positive,Positive
tolong buat pemain baru kalo gacha banner limited chance buat Hero nya lebih besar lah masa baru main langsung hard pity,tolong main gacha banner limited chance hero hard pity,Negative,Negative
"sejak update pas main sering keluar sendiri, frame drop, lag parah , mohon di optimalkan dulu,",update pas frame drop lag parah optimal,Negative,Negative
"Tolong donh zzz bisa di optimal kan lagi di Snapdragon 7s gen 2 main rata kiri aja selalu hancur fps nya apalagi semenjak update 2.0 tambah tidak nyaman sama sekali buat main,untung hadiah anniv nya bgs jdi msh saya ksh bintang 4.Jadi tolong dioptimalkan lagi zzz untuk snapdragon 7s gen 2🙏",tolong donh optimal snapdragon gen rata kiri hancur fps semenjak update tidak nyaman mainuntung hadiah anniv bagus kasih bintang tolong optimal snapdragon gen,Negative,Negative
stack di bagian loading screen dan unduhan,stack loading screen unduh,Negative,Negative
"Gatau kenapa update yang sekarang jadi bikin berat banget sampe sering frame drop, padahal sebelumnya lancar bgt. Malah kerasa lebih berat dari pada GI yang jenis gamenya pure open world",tidak tau update bikin berat frame drop lancar rasa berat gi jenis pure open world,Negative,Negative
"gamenya asik dan tantangannya seru banget, cerita dan karakternya juga menarik tapi ada satu hal yang bikin aku kesal, misi mode TV, tolong hilangkan mode itu, mode itu banyak bug, dan selalu bikin bosan saat memainkannya",asik tantang seru cerita karakter tarik bikin kesal misi mode tv tolong hilang mode mode bug bikin bosan main,Negative,Negative
"Please deh pra-unduh nya jgn kegedean, masa versi skrng pra-unduh nyampe 17GB lbh. Pdhl saya suka story game-nya! Tp size-nya sangat mengecewakan. Terlalu besar.",please deh praunduh jangan gede versi praunduh gb suka story sizenya kecewa,Negative,Negative
"after the latest update, there is lag and forceclose device ram 8",after the latest update there is lag and forceclose device ram,Negative,Negative
tolong perbaiki kompabilitas masa hp saya download genshin dan hsr bisa tapi download zzz malah tidak kompatibel tolong cepat diperbaiki,tolong baik kompabilitas hp download genshin hsr download tidak kompatibel tolong cepat baik,Negative,Negative
"entah kenapa gamenya terlalu berat, sedangkan Genshin saja enteng saat di main kan. tolong untuk kedepannya di bikin lebih stabil lagi gamenya, terima kasih hame baik",berat genshin enteng tolong depan bikin stabil terima kasih hame,Negative,Negative
setelah ver 2.0.. perfomance ga stabil.. tolong perbaiki karena saya ga bisa menikmati ceritanya kalau perfomance nya ga stabil,ver perfomance tidak stabil tolong baik tidak nikmat cerita perfomance tidak stabil,Negative,Negative
aku suka game nya,suka,Positive,Positive
"Ini gak tau hp akunya yang eror atau emang dari sana nya server lagi nge lag pas update 2.0, di tengah pertarungan suka nge pause sendiri, pas mau nge pull aja suka keluar sendiri, bagi aku update ini memuaskan ya soalnya hadiahnya juga banyak banget cuman jadi sering suka nge bug, tolong perbaiki lagi ya bug di game nya, terimakasii",tidak tau hp aku eror server nge lag pas update tengah tarung suka nge pause pas nge pull suka update muas hadiah cuman suka nge bug tolong baik bug terimakasii,Negative,Negative
"gameplay bagus asli parah , cuman ada saran buat setting poco F6 gk min? udh rata kiri tetap aja lag parah 😭 apakah saatnya pensi main ZZZ semenjak update v2.0",gameplay bagus asli parah cuman saran setting poco tidak min rata kiri lag parah pensi semenjak update,Negative,Negative
update 2.0 rusak. penyimpanan masih ada 5 GB tapi disuruh kosongkan ruangan 50 MB karena penyimpanan tidak cukup. Game aneh,update rusak simpan gb suruh kosong ruang mbak simpan tidak aneh,Negative,Negative
Absolute cinema ✋😐🤚,absolute cema,Negative,Negative
"wow, saya mendapatkan 3 karakter di anniversary ini👍",wow karakter anniversary,Positive,Positive
"Untuk update kali ini, jujur sangat mengesankan bagi saya. Tak sangka sudah setahun saya memainkan game ini. Pengalaman saya selama memainkan game ini bisa dibilang sangat-sangat positif. Gameplay, tema, dan atmosfer dari game ini cocok untuk saya yang suka game aksi, tapi juga santai. Game ini sangat ramah bagi pemain F2P. Selain dari hadiah, hampir semua karakter bahkan karakter rank A sekalipun memiliki potensi untuk menyelesaikan konten end game. Terimakasih, Hoyoverse. Sukses selalu.",update jujur kesan tak sangka tahun main alam main bilang sangatsangat positif gameplay tema atmosfer cocok suka aksi santai ramah main fp hadiah karakter karakter rank milik potensi selesai konten end terimakasih hoyoverse sukses,Positive,Positive
game baik kasi 5 dulu entar kalah turunin ke 1 lagi,kasih entar kalah turunin,Negative,Negative
stuck saat update versi terbaru,stuck update versi baru,Negative,Negative
"Secara ukuran tidak beda-beda jauh dengan versi sebelumnya, tapi di versi ini jauh lebih lag entah kenapa. Terlebih saat menggunakan Yixuan.",ukur tidak bedabeda versi versi lag yixuan,Negative,Negative
Great gacha game,great gacha,Positive,Positive
shiyu defense yang kelima yang tahap awal terlalu makan waktu animasi musuhnya bikin makan waktu,shiyu defense tahap makan waktu animasi musuh bikin makan waktu,Negative,Negative
"gamenya bagus, kayak 2bit tapi bagus",bagus bit bagus,Positive,Positive
"jujur aja secara cerita game ini bagus sih apalagi combatnya seru, cuma yang di sayangkan dari game ini itu gachanya sih, gak pernah sekalipun menang rate off udah gitu hard pity mulu lagi, sekarang lagi di tahap udah gak punya niat main game ini lagi. udah capek ngulinya",jujur cerita bagus combatnya seru sayang gachanya tidak menang rate off hard pity mulu tahap tidak niat capek ngulinya,Negative,Negative
keren,keren,Positive,Positive
setelah update versi game menjadi sangat berat,update versi berat,Negative,Negative
maaf ku rubah lagi rating nya.. gilee....aneh semenjak update S2 Dimensty 8200 ULTRA gw berasa Kentang banget jangan kan grafik sedang Grafik Rendah aja Masih Ngeframe dahh lah fokus beli PC aja..,maaf ku rubah rating gileeaneh semenjak update dimensty ultra asa kentang jangan grafik grafik rendah ngeframe fokus beli pc,Negative,Negative
"tiap update selalu framedrop, padahal main game berat yang lain lancar lancar aja",update framedrop berat lancar lancar,Negative,Negative
best game ever,best ever,Positive,Positive
loree baguss,loree bagus,Positive,Positive
Mantap,mantap,Positive,Positive
"dari segi cerita, karakter, combat nya sangat bagus",segi cerita karakter combat bagus,Negative,Negative
karena setelah update sering kali jaringan eror padahal kalo di buat main yg lain lancar lancar aja bahkan warna sinyal nya hijau,update jaring eror lancar lancar warna sinyal hijau,Negative,Negative
"dear zzz team dev.... i played zzz with the most minimum specification cuz my phone are not that good... but it still run smoothly.... but after 2.0 update, idk why the game is getting more laggy and heavy, one of my friend feel it too, if u can do something about it, i would be happy",dear team dev played with the most minimum specification cuz my phone are not that good but still run smoothly but after update idk why the is getting more laggy and heavy one of my friend feel too if lu can something about would be happy,Positive,Positive
best game ever,best ever,Positive,Positive
"yeah selamat anniversary yang ke satu!!! moga makin baik lagi developernya kepada para Player kali aja sistem gachanya dibaikin dikit biar kaya honkai impact aja 90 pull ga ada rate off pasti dapet, soalnya gachaku selalu rate off dah gitu kalah mulu lagi iri banget liat yang pada share gachanya banyak yang ijo ga tau mereka adil atau bayar apa banyak yang make mod(cheater) mungkin",yeah selamat anniversary moga developer player sistem gachanya dibaikin dikit biar honkai impact pull tidak rate off gachaku rate off deh kalah mulu iri share gachanya ijo tidak tau adil bayar pakai modcheater,Negative,Negative
"manteppp, apalagi di anniversary ini. kita sebagai player di kasih bansos, tapi ini gw mo ngeluhin 1 aje. ini game berat banget asli, versi sebelumnya ga berat bet padahal. apa emang ini belom optimal buat di andro? semoga aje sih next update lancar lagi. tp overall ni game oke, satu satunya game RPG yang gw mainin. karena ya emang gw lebih suka game sim,cuma gegara bosen. pengen lah coba game ini, dan behh langsung pengen main terus,jangan lupa ya bree.optimalin biar ga ngelag saat di pake main",mantap anniversary player kasih bansos ngeluhin berat asli versi tidak berat belum optimal andro moga next update lancar overall oke satu rpg mainin suka simcuma gegara bosan pengin coba behh pengin terusjangan lupa breeoptimalin biar tidak ngelag pakai,Negative,Negative
"Jelek bgt optimasinya, gua main di Snapdragon 8 gen 1+ tetep aja ngelag pas main hollow zero",jelek optimasinya gua snapdragon gen ngelag pas hollow zero,Negative,Negative
setelah update V2.0 malah eror ga bisa masuk. katanya storage penuh padahal storage masih banyak....,update eror tidak storage penuh storage,Negative,Negative
"goog game for combat mechanic, bit after download data update always crash in front of the game, need to re download, not imersive on handphone and always lost rate off + hard pitty",goog for combat mechanic bit after download data update always crash front of the need re download not imersive on handphone and always lost rate off hard pitty,Negative,Negative
"Terimakasih Game Baik dan Dermawan, baru login di update terbarunya udah dikasih banyak Hadiah, Plus Udah dapat Yixuan, Nekomata, Lycaon pada hari yang sama tanpa menghabiskan uang asli sedikit, game bagus banget, gak kikir! 😆👍",terimakasih dermawan login update baru kasih hadiah plus yixuan nekomata lycaon tanpa habis uang asli bagus tidak kikir,Positive,Positive
mantap,mantap,Positive,Positive
kecewa aku gacha 110x gak dapat yi xuan😮‍💨,kecewa gacha tidak yi xuan,Negative,Negative
peak game🔥🔥,peak,Positive,Positive
habis update jadi ngeframe nian,habis update ngeframe nian,Negative,Negative
"Layar mendadak freeze di layar loading, tidak bisa masuk, akan langsung force close. Ini masalah dan keluhan banyak player, gamenya tidak diperhatikan. Butuh pertanggung jawaban.",layar dadak freeze layar loading tidak force close keluh player tidak perhati butuh tanggung,Negative,Negative
"kalah rate off trus, mana hard pity pula, banyak bansosnya tapi gacha nya bapuk banget, ga kaya game hoyo lain",kalah rate off hard pity bansosnya gacha bapuk tidak hoyo,Negative,Negative
"overall bagus aja lek game nya,tapi update 2.0 ini masih bener"" harus di optimalisasikan lagi sih. battle jadi agak ga stabil fps di x7 pro rata kanan. padahal udah main pakai cooler juga.",overall bagus lek nyatapi update optimalisasi battle tidak stabil fps pro rata kanan pakai cooler,Negative,Negative
ku kasih bintang lima soalnya banyak karakter tobrutnya😋,ku kasih bintang karakter tobrutnya,Positive,Positive
optimalisasi masih kurang di chipset dimensity 7300 dapet fpsnya gak stabil di kisaran 11-46 fps jarang dapet diatas 50 fps padahal sudah mentok kiri grafiknya,optimalisasi kurang chipset dimensity fpsnya tidak stabil kisar fps jarang atas fps mentok kiri grafik,Negative,Negative
Jigle fisiknya gak ngotak,jigle fisik tidak ngotak,Negative,Negative
game maruk,maruk,Negative,Positive
"beli HP baru buat main game ini. Tetep aja enakan main di PC, tpi buat sekarang di HP dulu. Jadi harapan ku buat pengembang, klo update jangan terlalu massive karena ini memang game berat buat HP. nb: PENGEN GACHAAA",beli hp enak pc hp harap ku kembang update jangan massive berat hp nb pengin gacha,Negative,Negative
"GILA INI ANIV NYA UDH SEKALIAN DI ROMBAK ULANG. BANYAK HAL YANG BERUBAHH DAN MAKIN BANYAK FITUR BARU. WAH MAKASIH BANYAK SIH AMA HOYO, SEMOGA HARI KALIAN MINGGU TERUS! 🎉🎉🎉",gila aniv rombak ulang berubahh fitur terima kasih hoyo moga minggu,Negative,Negative
Fandom nya Adem Ayem 😹👍,fandom adem ayem,Positive,Negative
"Karena dikit lagi update versi 1.4 udah saatnya download lagi, tapi download apk dulu.. Datanya mah belakangan kalo udh update 1.4 🤣",dikit update versi download download apk data mah update,Negative,Negative
"game hoyo ke 4 yg ku mainkan, good",hoyo ku main good,Positive,Positive
"so good, and me likely story zzz",sok good and me likely story,Positive,Positive
bug gk bisa update didalamnya,bug tidak update dalam,Negative,Negative
parah ga bisa login abis update ini,parah tidak login habis update,Negative,Negative
akun gw hokian disini jir ketimbang di hsr sma hi3😹😹😹,akun hoki jir ketimbang hsr hi,Negative,Negative
mantap,mantap,Positive,Positive
ini kenapa ya saya stuck di loading screen setelah update,stuck loading screen update,Negative,Negative
rate gacha nya tolong di tingkatin lagi lah todd,rate gacha tolong tingkatin todd,Negative,Negative
terimakasih game baik...,terimakasih,Positive,Positive
baru anniversary 1 tapi sangat buruk di pra-unduh malah nge stack gmn sii updatenya malah makin kacau,anniversary buruk praunduh nge stack updatenya kacau,Negative,Negative
RATE BUSUK,rate busuk,Negative,Negative
Seru sih dari sisi mana pun bansos nya juga banyak tapi makan memory nya banyak banget,seru sisi bansos makan memory,Positive,Positive
aku nak miyabi!!!!!,nak miyabi,Positive,Positive
Menurut gua dari segi gameplay udah bagus. Namun tolong dipermudah kan cari drive disc nya. saya sudah menghabiskan 3000+ battery cuma dapet 5 drive disc yang bagus. udah sih itu aja,gua segi gameplay bagus tolong mudah cari drive disc habis battery drive disc bagus,Negative,Negative
"sebelumnya sudah sangat Bagus! tetapi Update 2.0 terlalu berat! bahkan Login saja selalu Stuck pada Loading Screen, semoga bisa diseimbangkan secepatnya...",bagus update berat login stuck loading screen moga imbang cepat,Negative,Negative
"Bejir kalah 5 kali rate off berturut high pity, termasuk high pity kalah dan guarante ny. Woi balikin duit gw masa wr gw 12%",bejir kalah rate off high pity high pity kalah guarante woi balikin duit wr,Negative,Negative
nice banyak bantuan polychrome datang,nice bantu polychrome,Positive,Positive
game bagus udh gitu aja🥰,bagus,Positive,Positive
"This game is playable on Snapdragon 680, but I installed this game outside the Playstore. Please help me install it on Playstore and improve performance for Snapdragon 680.",this is playable on snapdragon but installed this outside the playstore please help me install on playstore and improve performance for snapdragon,Negative,Negative
Greatest Game I've played!!,greatest ive played,Positive,Positive
bismillah dapet Yixuan amiin,bismillah yixuan amin,Positive,Positive
bagus la gamenya tapi hard pity kima,bagus hard pity kima,Positive,Positive
"game asik loh CIK, makasi para developer telah membuat game seseru ini 🤭",asik loh cik terima kasih developer seru,Positive,Positive
Terima kasih game baik😇😇😇,terima kasih,Positive,Positive
panjang umur game baik ❤❤‍🩹🌹,umur,Negative,Negative
Panjang umur game baik🥰🥰,umur,Negative,Negative
"Waktu masuk game layar menghitam rek, belum juga donlot data nye 😭😞",waktu layar hitam rek belum donlot data nye,Negative,Negative
"bagus gamenya, overall semuanya oke, 10/10 cuma, kalau data sih besar banget ya, Buat saya yg memorinya kecil, 128gb ga cukup nnti kedepannya",bagus overall oke data memori gb tidak depan,Negative,Negative
best mobile game,best mobile,Positive,Positive
"zenles bgus banget lah pokoknya. kalau di bandingkan sama gi jauh lah, dari segi story dll zenles jauh lebih mendominasi..",zenles bagus pokok banding gi segi story dll zenles dominasi,Positive,Positive
Game kikir adiknya genshin ya gini,kikir adik genshin,Positive,Positive
"Ga usah di tanya, the best pokoknya",tidak the best pokok,Negative,Negative
"this game is so fun, i like every update since the biggining!!!",this is sok fun like every update since the biggining,Negative,Negative
terimakasih telah menciptakan mommy jane doe,terimakasih cipta mommy jane doe,Positive,Positive
keren,keren,Positive,Positive
game terbaik saat ini,baik,Positive,Positive
Kecewa gacha 80 pull pertama dapat karakter standar kecewa kecuali klo dah veteran kalah gpp.. Gamplay seru sih,kecewa gacha pull karakter standar kecewa kecuali deh veteran kalah tidak apa gamplay seru,Negative,Negative
Best Game Gooners I Like 🥀🥀🥀❤️‍🩹,best gooners like,Positive,Positive
game terbaik yang gw mainin Story bagus grafik bagus bansos banyak Memang game terbaik semoga Gamenya semakin maju ya 🥳,baik mainin story bagus grafik bagus bansos baik moga maju,Positive,Positive
"absolute game, world building kuat, story ringan tapi berkesan,",absolute world building kuat story ringan kesan,Positive,Positive
aku suka furryy 😋😋😋,suka furryy,Positive,Positive
happy anniversary yang ke-1 zenzero🥳🎉,happy anniversary zenzero,Positive,Positive
moga di game ini gw hoki aminn,moga hoki amin,Negative,Negative
good game,good,Positive,Positive
"kurangi misi eksplorasi,karena itu butuh waktu yang lama yang tidak semua orang punya waktu",kurang misi eksplorasikarena butuh waktu tidak waktu,Negative,Negative
ntap,mantap,Positive,Positive
ga ada yang menarik sih gw main cuman karena vivian,tidak tarik cuman vivian,Negative,Negative
"Game nya oke, sangat ramah kepada player F2P meskipun kalau mau dapat senjatanya harus Top up dulu tapi is okay, Sistem Gachanya No scam nggak kayak game sebelah.",oke ramah player fp senjata top up is okay sistem gachanya no scam tidak belah,Positive,Positive
Best game dri Hoyoverse👍🏻,best hoyoverse,Positive,Positive
"menurut ku dari story quest atau segi apapun udah mantap apalagi plot plot di setiap story yang sangatlah absolute cinema, kalo masalah gacha no komen karena tergantung keberuntungan masing masing, tapi kalo di zzz ini menurutku sistem gacha nya dah enak bet karena dah di kasih tau pity berapa baru bisa dapat karakter, gak perlu ngitung ngitung sendiri pity nya",ku story quest segi apa mantap plot plot story absolute cema gacha no komen gantung untung turut sistem gacha deh deh kasih tau pity karakter tidak ngitung ngitung pity,Negative,Negative
"Menurut saya game ini cukup seru karena punya mekanik hack and Slash dan gameplay cepat yg mengharuskan untuk Dodge dan Parry soal sistem hadiah tidak terlalu pelit dan story cukup seru, bakan tanpa terasa ceritanya hampir selesai tanpa sadar semoga kedepanya semakin berkembang menjadi lebih baik 👌👍",seru mekanik hack and slash gameplay cepat harus dodge parry sistem hadiah tidak pelit story seru bak tanpa cerita selesai tanpa sadar moga depa kembang,Negative,Negative
terbaik,baik,Positive,Positive
gamenya asik,asik,Positive,Positive
GOONER GAME = PEAK,gooner peak,Positive,Positive
game online make me life,online pakai me life,Negative,Negative
"well well well i love this game combat style and story, live long ZZZ",well well well love this combat style and story live long,Positive,Positive
season 1 is an absolute cinema season I hope the next season will be more dope,season is an absolute cema season hope the next season will be more dope,Negative,Negative
game terbaik,baik,Positive,Positive
gilak Yi Xuan cantik bangettt auhhhhhhhhhhhhhhhhhhhhh,gila yi xuan cantik auh,Negative,Negative
"dari semua game hoyo yang pernah gw mainin, cuman ni game yang bener2 jatuh cinta ma gw",hoyo mainin cuman jatuh cinta,Negative,Negative
"Overal sudah sangat bagus, ini adalah game gacha ideal menurut saya. Karena tidak terlalu memakan banyak waktu untuk daily, weekly atau end game. Semuanya to the point. Hadiah event, quest dll juga rewarding. Bahkan untuk f2p seperti saya, hanya selang 1 patch bisa mendapatkan 1-2 s rank (1 diantaranya dengan sign nya). Minus mungkin hanya di UI yang mudah bikin tersesat, tapi kalau sudah terbiasa bukan lagi jadi masalah. Animasi, Grafis, Cerita, Karakter, Gameplay dll. tidak usah ditanya.",overal bagus gacha ideal tidak makan waktu daily weekly end the point hadiah event quest dll rewarding fp selang patch rank sign minus ui mudah bikin sesat biasa bukan animasi grafis cerita karakter gameplay dll tidak,Negative,Negative
"Hack and Slash nya sangat menghibur, koh hoyo tidak pernah gagal dengan game buatannya.",hack and slash hibur koh hoyo tidak gagal buat,Negative,Negative
"masih kurang optimal di snapdragon 8s gen 3, waktu gameplay fight sering patah2",kurang optimal snapdragon gen waktu gameplay fight patah,Negative,Negative
peak gooner game,peak gooner,Positive,Positive
ademin bagi² bansos nih 🤭,ademin bansos,Negative,Negative
mantap,mantap,Positive,Positive
jangan jadi kikir aja udah,jangan kikir,Positive,Positive
"Habis update terbaru ini game sering terjadi crash padahal spesifikasi tinggi, sudah mengatur kesetelan rendah tetap saja",habis update baru crash spesifikasi tinggi atur setel rendah,Negative,Negative
