Review_Text,Review,Sentimen_Asli,Sentimen_Prediksi
Yos,yos,Positive,Positive
Capcus Capcay Capucino XP,capcus capcay capucino xp,Positive,Positive
"Overall Good Game, grafik berwarna,dan story yang memiliki Lore yang menarik",overall good grafik berwarnadan story milik lore tarik,Positive,Positive
Game bagus berkualitas dan mau menerima pendapat pemain.,bagus kualitas terima dapat main,Positive,Positive
tambahin mode kompatibel pas battle,tambah mode kompatibel pas battle,Positive,Positive
"Pengalaman Bermain Yang Menyenangkan Dan Seru Kadang Tegang Banget Main Game ini dan kadang greget lihat battlenya Dan jugaCutscene?10/10 Keren Banget Serasa Nonton anime Xixi.Selebihnya Nice Semua,Bansos Ada,Dan Mungkin ada beberapa gameplay yang ribet karna sedang menyesuaikan :) Overall 10/10",alam main senang seru kadang tegang kadang greget battlenya jugacutscene keren serasa tonton anime xixiselebihnya nice semuabansos adad gameplay ribet sesuai overall,Positive,Positive
Love zzz,love,Positive,Positive
"sehatt"" game baikk🥰 makasii udahh wangiin akun aku cintaa deh sama game inii",sehatt makasii wangiin akun cintaa deh,Positive,Positive
1.4 alur cerita nya keren dan memuaskan terimakasih ini alur cerita yang sungguh mengharukan keren bettt,alur cerita keren muas terimakasih alur cerita sungguh haru keren,Positive,Positive
Overall sudah cukup bagus harapan saya kedepannya untuk optimasi dan peningkatan grafis untuk perangkat Android,overall bagus harap depan optimasi tingkat grafis perangkat android,Positive,Positive
Keep up the good work !,keep up the good work,Positive,Positive
Bagus,bagus,Positive,Positive
game mekanisme santai,mekanisme santai,Positive,Positive
Sangat cool,cool,Positive,Positive
Seru parah mantep dah,seru parah mantap deh,Positive,Positive
"WAAAAWW NICE WORK HOYO, I LOVE THIS GAMEEEEE",wow nice work hoyo love this,Positive,Positive
Bagus,bagus,Positive,Positive
Game burik lagi login malah ngesetak,burik login ngesetak,Positive,Positive
Uwoogh,uwoogh,Positive,Positive
Satisfying sama combat systemnya,satisfying combat systemnya,Positive,Positive
The best.,the best,Positive,Positive
sangat seru dan ini adalah game hoyo pertama yang sangat saya suka,seru hoyo suka,Positive,Positive
Download cuman buat harumasa,download cuman harumasa,Negative,Positive
Mohon di perbaiki masalah kompartibel dengan perangkat. Padahal perangkat saya cukup memenuhi standar kompartibel namun tidak dapat menjalankan game ZZZ. Mohon cepat di perbaiki.,baik kompartibel perangkat perangkat penuh standar kompartibel tidak jalan cepat baik,Positive,Positive
Mantap,mantap,Positive,Positive
I LOVEE THIS GAMEE SM,lovee this gamee,Positive,Positive
1.4 patch its just tooooooo goooooodddd,patch its just god,Positive,Positive
Sehat-sehat game baik,sehatsehat,Positive,Positive
Masa iya gatcha pertama rate off game kikir,iya gatcha rate off kikir,Positive,Positive
"Game ini adalah yang terbaik mulai dari segi pengembangan karakter yang mudah, ceritanya bagus sekali, serta developer juga sangat memperhatikan Player dengan secepatnya melakukan penambahan , perbaikan fitur game sesuai saran dan keinginan player. Mantap lah hoyoverse",baik segi kembang karakter mudah cerita bagus developer perhati player cepat tambah baik fitur sesuai saran player mantap hoyoverse,Positive,Positive
Hoyoverse kapan ada dubbing Indonesia di game mu ini?,hoyoverse dubbing indonesia mu,Positive,Positive
"I love this game. It feels like i was living in a videogame, a home i belong to, thankyou so much hoyo for making this game, i hope for the best for ZZZ!",love this feels like was living videogame home bong thankyou sok much hoyo for making this hope for the best for,Positive,Positive
"Saya suka sekali dengan game ini, ayolah hoyo kembalikan tier s di sinyal!!",suka ayo hoyo kembali tier sinyal,Positive,Positive
Mau 1st annivesar,st annivesar,Positive,Positive
Game nya seru dan gameplay juga asik sama sub dan petualangan nya mantap sama misi nya juga gampang di pahami,seru gameplay asik sub tualang mantap misi gampang paham,Positive,Positive
Hentai,hentai,Positive,Positive
best game ever,best ever,Positive,Positive
"ada bug visual, efek chr malah jadi silau banget",bug visual efek chr silau,Positive,Positive
Sangat menyenangkan karena saya berhasil mendapatkan suami saya ( lighter),senang hasil suami lighter,Positive,Positive
"Kasih fitur zoom out,kaya di hsr!!!",kasih fitur zoom outkaya hsr,Positive,Positive
"Game nya bagus dan dah gak banyak mode TV nya sekarang sudah banyak kombat yg bagus, semoga kedepannya menjadi lebih bagus",bagus deh tidak mode tv kombat bagus moga depan bagus,Positive,Positive
"Aku sangat senang, bisa bermain game menyenangkan seperti ini",senang main senang,Positive,Positive
"Desain Karakter bagus-bagus. Dan yang paling saya suka itu Animasinya, sangat-sangat mulus sekali pergerakannya, apalagi pas Cutscene. Good job buat yang bikin Animasinya.",desain karakter bagusbagus suka animasi sangatsangat mulus gera pas cutscene good job bikin animasi,Positive,Positive
Best gameeeeeeee,best,Positive,Positive
Makin optimal 👍,optimal,Positive,Positive
Yoshaa,yoshaa,Positive,Positive
"game bagusss, tapi kenapa berat bangetttt",bagus berat,Positive,Positive
Terimakasih telah membuat character Miyabi yang gameplay nya bagus bgt :),terimakasih character miyabi gameplay bagus,Positive,Positive
BIG W,big,Positive,Positive
"Good improve game, Ya awal awal ni game rilis lumayan bosenin gameplay nya cuma makin sini gameplay nya makin berkembang dan banyak fitur fitur menarik sih, dan juga character"" nya yang jadi nilai jual tinggi, keep improve, this game to good",good improve rilis lumayan bosan gameplay gameplay kembang fitur fitur tarik character nilai jual tinggi keep improve this good,Positive,Positive
keren,keren,Positive,Positive
Very great,very great,Positive,Positive
Good Game,good,Positive,Positive
"Game action RPG terbaik, grafis, cerita, sound, overall sangat memuaskan",action rpg baik grafis cerita sound overall muas,Positive,Positive
"Unique and fun gameplay, lots of cool prizes and events, keep improving dev ZZZ🔥🔥🔥",unique and fun gameplay lots of cool prizes and events keep improving dev,Positive,Positive
"Story bagus 4/5 | Animasi super mantap 5/5 | Gameplay superb 4.7/5 | Character Design mantap 4.5/5 | Music 4.8/5 | Gacha System seperti hsr 3.5/5 | F2p Friendly 4/5 | Vibe 4/5 | Minus ini game cuma di size terlalu besar woi untuk genre yg bukan open world dan dimana mana loading, plus di ps5 untuk lokasi seperti lumina square sering frame drop | [Overall Rating 4.2/5]",story bagus animasi super mantap gameplay superb character design mantap music gacha system hsr fp friendly vibe minus size woi genre bukan open world mana loading plus pas lokasi lumina square frame drop overall rating,Positive,Positive
"1.4 absolutely amazing! Peak story and full of motivation. But, the stupid think is they censored character when user looking character from low angle the character will disappear. How stupid when dev create gooner character like Burnice but they taking away the best essence they have. Edit: dev already solved. Thank you Hoyoverse",absolutely amazing peak story and full of motivation but the stupid think is they censored character when user looking character from low angle the character will disappear how stupid when dev create gooner character like burnice but they taking away the best essence they have edit dev already solved thank you hoyoverse,Positive,Positive
Terima kasih game baik Mungkin akun saya dinaikin lagi rate gachanya biar makin wangi 😍🥰,terima kasih akun dinaikin rate gachanya biar wangi,Positive,Positive
Nice,nice,Positive,Positive
Oh ✋😭,oh,Positive,Positive
Mantabbbb,mantab,Positive,Positive
"gila sii, dapet karakter gratis woyy. anjayy, makasihh zzz. dari segi story dan gameplay menarik, dengan desain karakter yang luar biasa‼️🌷",gila karakter gratis woyy anjayy makasihh segi story gameplay tarik desain karakter,Positive,Positive
"Bagus, tapi tolong hp saya kentang",bagus tolong hp kentang,Positive,Positive
terimakasih telah membuat game sebagus ini dan sekeren ini sehat selalu yaaa ♥️♥️,terimakasih bagus keren sehat,Positive,Positive
omg i loveeeeeee thissss gameeeee,omg love this,Positive,Positive
kereen,keren,Positive,Positive
"Nah gini dong b5 gratis, sering sering ya",gratis,Positive,Positive
"Tahun 2024...mencoba game zzz..game nya keren dan seru,gameplaynta pun unik yaitu main tv aowkkw...ah gw suka Hoshimi Miyabi..i love you Hoshimi miyabi 😍",tahun coba zgame keren serugameplaynta unik tv aowkkwah suka hoshimi miyabii love you hoshimi miyabi,Positive,Positive
Kasih gw Miyabi atau gw b 1 lagi,kasih miyabi,Positive,Positive
Recomen,recomen,Positive,Positive
Version 1.4 is very good,version is very good,Positive,Positive
Tulung updatenya udah mulai extreme,tulung updatenya extreme,Positive,Positive
Nice game hoyo😙,nice hoyo,Positive,Positive
Hebat,hebat,Positive,Positive
"Seriusan keren bngt uptade 1.4 ini.. jadi ringan gamenya, jadi lancar bngt mainnya, mantap banget Hoyo, jadi makin betah mainnya",serius keren uptade ringan lancar main mantap hoyo betah main,Negative,Positive
"Sangat suka,gamenya seruu",sukagamenya seru,Positive,Positive
Menurut gue bagus gamenya untuk game hoyovers pertama yang gue mainkan.,bagus hoyovers main,Positive,Positive
Zzz void hunter,zzz void hunter,Positive,Positive
"The best game hoyo yg pernah di buat selama ini, gameplay asik, desain character cakep2, engga kikir impact!",the best hoyo gameplay asik desain character cakep tidak kikir impact,Positive,Positive
"Sangat Fun, Setiap update selalu memberikan optimasi yang baik, sangat cocok untuk saya, Good Job Hoyo",fun update optimasi cocok good job hoyo,Negative,Positive
Optimalkan lagi Hoyo,optimal hoyo,Positive,Positive
"Bagus, GOK GOK GOK",bagus gok gok gok,Positive,Positive
Ini game bagus bngt rekomendasi(Lucy punya guejh),bagus rekomendasilucy guejh,Positive,Positive
Good,good,Positive,Positive
Seru,seru,Positive,Positive
"suka banget ama gamenya, seruuu",suka seru,Positive,Positive
"I played all Hoyoverse games except Tear of Themis of course and all of them are great, oh yeah I forgot to mention that my first impression when playing Honkai Impact 3rd was a bit disappointing",played all hoyoverse games except tear of themis of course and all of them are great oh yeah forgot mention that my first impression when playing honkai impact rd was bit disappointing,Positive,Positive
Game yang memiliki latar yang bagus di tambah dengan gameplay yang seru dan juga grafik dan animasi yang bagus memberikan kesan bermain yang sangat menakjubkan,milik latar bagus gameplay seru grafik animasi bagus kesan main takjub,Positive,Positive
Akhirnya bisa maim game ini thx hoyooo,maim thx hoyo,Positive,Positive
Nice,nice,Positive,Positive
Gyat,gyat,Positive,Positive
Gameplay yang menarik,gameplay tarik,Positive,Positive
"Epic battle untuk solo mode. Feeling kayak main ""Tekken"".",epic battle solo mode feeling tekken,Positive,Positive
Good Game,good,Positive,Positive
This a good game,this good,Positive,Positive
"Devnya mantap banget bener bener dengerin player nya,sekrang kalau main udh lebih lancar dibanding dulu sebelum update 1,3.mantap lah",devnya mantap dengar player nyasekrang lancar banding update mantap,Positive,Positive
Game nya bagus banget efek suara nya mantep apa lagi pertarungan nya kasih bintang lima deh,bagus efek suara mantap tarung kasih bintang deh,Positive,Positive
GAME YANG SANGAT SERU BUAT GUWE DARI GRAFIK NYA YANG MEMANJAKAN DAN MEKANIK NYA YANG SERU GOOD GAME,seru guwe grafik manja mekanik seru good,Positive,Positive
Keren,keren,Positive,Positive
"Game Hoyo dri HI3, GI, HSR, ZZZ emang bagus semua sih 👌🏻",hoyo hi gi hsr bagus,Positive,Positive
80 free pull? Only 10 free pull for newbie,free pull only free pull for newbie,Positive,Positive
Miyabi miyabi,miyabi miyabi,Positive,Positive
"Gameplay seru, grafis memukau, dan yang paling penting developer sangat mendengar masukan pemain",gameplay seru grafis pukau developer dengar masuk main,Positive,Positive
"Bgm,effect,battle 10/10 ada mekanik Parry yg seru bet cuy puas banget main ini game pas santai kalau gacha emang agak kintil tapi yaa karakter A pun masih bisa dipake di semua setiap karakter dapat story masing-masing.",bgmeffectbattle mekanik parry seru cuy puas pas santai gacha kintil karakter pakai karakter story masingmasing,Positive,Positive
Mantap,mantap,Positive,Positive
"Storynya seru, gameplaynya unik, musiknya enak banget",storynya seru gameplaynya unik musik,Positive,Positive
Good game and Perfect game continue to develop better,good and perfect continue develop better,Positive,Positive
Mantap euy,mantap euy,Positive,Positive
Geme nya bagus music nya bagus mechanic nya bagus soal mode tv jgn di hilangkan ya itu udaha jadi keunikan ZZZ yg bisa jadi pembeda dari geme h/s lainya saran saya perbanyak karakter laki-laki itu saja sih👍,geme bagus music bagus mechanic bagus mode tv jangan hilang udaha uni beda geme hs lai saran banyak karakter lakilaki,Positive,Positive
Good,good,Positive,Positive
Kapan game ini rilis untuk ps4?,rilis pas,Positive,Positive
Teterbaik,baik,Positive,Positive
Bagus,bagus,Positive,Positive
Best Game!!,best,Positive,Positive
Story nya bagus banget kalo menurut aku. Dan komunitas zenles zone zero yang solid banget,story bagus komunitas zenles zone zero solid,Positive,Positive
"Gacha kikir, event annoying",gacha kikir event annoying,Positive,Positive
bagus bgt min gamennya,bagus min gamennya,Positive,Positive
Game yang seru dengan cerita menarik saya suka.,seru cerita tarik suka,Positive,Positive
"Sejauh ini pengalaman bermainnya sangat asik! Combatnya juga oke dan semoga ke depannya tetap seperti ini atau bahkan lebih baik lagi. Saya juga berharap ke depannya ada male characters baru di ZZZ. Terima kasih, developer!",alam main asik combatnya oke moga depan harap depan male characters terima kasih developer,Positive,Positive
pity kecil,pity,Positive,Positive
Good Game,good,Positive,Positive
"Seru dan gameplay nya gak bosenin. Tapi kalo bisa tambahin fitur pause pas pertarungan dong, jadi bingung kalo harus ngelakuin sesuatu, apalagi kalo ada bates waktu ngelawannya",seru gameplay tidak bosan tambah fitur pause pas tarung bingung bates waktu ngelawannya,Positive,Positive
Nice,nice,Positive,Positive
Seru,seru,Positive,Positive
Sugoi dekai,sugoi dekai,Positive,Positive
"Sangat menarik, sangat seru dan sangat bagus",tarik seru bagus,Positive,Positive
"Seru,,event banyak,,gameplay asik.. Sayang handphone nya kurang mendukung😅 Nanti lanjut kalo handphonenya dah support y😁",seruevent banyakgameplay asik sayang handphone kurang dukung handphonenya deh support,Positive,Positive
Keren MEDIATEK G99 bisa lancar settingan medium,keren mediatek tidak lancar settingan medium,Positive,Positive
kereeeeeeen,keren,Positive,Positive
"game bagus, perpaduan santai dan combat yang seru! grafiknya manjain sih.",bagus padu santai combat seru grafik manja,Positive,Positive
asik aja kata gw mah,asik mah,Positive,Positive
"I hope this game have a PvP mode, maybe that's amazing if can battle with other people",hope this have pvp mode maybe thats amazing if can battle with other people,Positive,Positive
Ellen joe hytam,ellen joe hytam,Positive,Positive
Gelo bansosnya gacor kang,gelo bansosnya gacor kang,Negative,Positive
"semoga hoyo baik user ROSAJA, ramah terus ya bansosnya",moga hoyo user rosaja ramah bansosnya,Positive,Positive
"best game, i am up to 7 hours a day just playing this game not to mention i got a standee character gift from burnice fuel depot web. thanks mihoyo 🥰",best up hours day just playing this not mention got standee character gift from burnice fuel depot web thanks mihoyo,Positive,Positive
Game terbaik bikin waktu ku berwarna dengan development yg terbaik dan update yg menarik,baik bikin waktu ku warna development baik update tarik,Positive,Positive
Mantap game nya njer,mantap njer,Positive,Positive
"Gamenya sangat bagus dan keren, tapi gamenya, tidak bisa didownload di Redmi Note 13. Mohon buat gamenya bisa didownload di perangkat ini.",bagus keren tidak didownload redmi note didownload perangkat,Positive,Positive
Sedap wak🗿,sedap wak,Positive,Positive
Game terbagus yang pernah gw mainin,bagus mainin,Positive,Positive
Good quality game,good quality,Positive,Positive
Suka banget sama game ini!,suka,Positive,Positive
"bagus, keren, tapi gachanya najis, 3 character tier S, standart semua, gacha nya baguskan lagi, tausah macam pvqiq",bagus keren gachanya najis character tier standart gacha bagus tausah pvqiq,Positive,Positive
"Gamenya bagus bet w pke chip g99, pas bru dnlowd masih bisa masuk standar, skrng mah low😊",bagus pakai chip tidak pas dnlowd standar mah low,Positive,Positive
anime/10,anime,Positive,Positive
"Good, render susu",good render susu,Positive,Positive
Grafik game nya bagus,grafik bagus,Positive,Positive
Sangat kikir ygy,kikir ygy,Positive,Positive
Karena ada Lighter tercinta skskskssksks,lighter cinta skskskssksks,Positive,Positive
Actually i don't know how to explain this game but I'll give love for HOYOVERS,actually dont know how explain this but ill give love for hoyovers,Positive,Positive
Game nya bagus dan asik,bagus asik,Positive,Positive
Gim 4no,gim no,Positive,Positive
Bagus,bagus,Positive,Positive
bagus 2024,bagus,Positive,Positive
Aku cinta ZZZ sekarang 🥰,cinta,Positive,Positive
gacha nya wangi👍,gacha wangi,Positive,Positive
Nice,nice,Positive,Positive
Tolong rate karakter bannernya diperbaiki,tolong rate karakter bannernya baik,Positive,Positive
"Karakter hanya bisa dipakai dibattle saja, jadi percuma rasanya meng-gacha karakter tertentu jika hanya bisa dipakai dibattle saja",karakter pakai dibattle menggacha karakter pakai dibattle,Positive,Positive
Best gamee!!!,best gamee,Positive,Positive
Mana sprei gratisnya,sprei gratis,Positive,Positive
Bintang berbicara,bintang bicara,Positive,Positive
Gem ny mantap bagus njalanin quest ny sampai ketiduran ini gem gacor bgt,gem mantap bagus njalanin quest tidur gem gacor,Positive,Positive
Good story good character and good cut scene,good story good character and good cut scene,Positive,Positive
Yas,yas,Positive,Positive
bismillah semoga gacha wangi,bismillah moga gacha wangi,Positive,Positive
"Gamenya seru banget coy ad story seru bagus banget jir dan buat kalian kalo main harus pro literasi lho wkwkw banyak kata2 nanti dan gamenya ga ngebosenin, ada banyak banget misi keren bet dan juga kalo main ni game cuma perlu nunggu waktu si soalny pas hari ini g ad ap ap eh besokny dpt ap gitu...ni game wajib download si wkwkw(kalo penyimpananya banyak dpt 25 gb co wkwkw)🗿👍",seru coy story seru bagus jir pro literasi lho wkwkw tidak ngebosenin misi keren tunggu waktu soalny pas tidak eh besokny gituni wajib download wkwkwkalo penyimpananya gb cowok wkwkw,Positive,Positive
Game ya bagus,bagus,Positive,Positive
Kerja bagus,bagus,Positive,Positive
Terimakasih hoyo atas kehokian gachanya dpt Yanagi+weapon nya,terimakasih hoyo hoki gachanya yanagiweapon,Positive,Positive
GOTY LETS GO,goty lets go,Positive,Positive
"Thank you for the fun days, this is the second time you disappointed me, the first time when Jane's banner you gave me Nekomata and the second time when Yanagi's banner you gave me I'm Nekomata again and it makes my efforts in vain so far I think I've played this game enough so thank you.",thank you for the fun days this is the second time you disappointed me the first time when janes banner you gave me nekomata and the second time when yanagis banner you gave me im nekomata again and makes my efforts vain sok far think ive played this enough sok thank you,Positive,Positive
I like Games,like games,Positive,Positive
Game nya bagus,bagus,Positive,Positive
"gila dari semua game ini yang paling terbaik, mulai dari animasinya, storynya, dan gayanya yang digabung retro dan cyber beh keren banget!!!",gila baik animasi storynya gaya gabung retro cyber beh keren,Positive,Positive
Seru kuy,seru yuk,Positive,Positive
Bangboo sunda cihuy😏😏,bangboo sunda cihuy,Positive,Positive
doesn't let me play it,doesnt let me play,Positive,Positive
"Gemplay menarik,,desain karakter bagus² saya suka kombat yg bisa parry🥰",gemplay menarikdesain karakter bagus suka kombat parry,Positive,Positive
Nice game so far,nice sok far,Positive,Positive
"Game bagus, tp berat wkwk",bagus berat wkwk,Positive,Positive
Best game i play. plz try it,best play plz try,Positive,Positive
This a good game! ...... Dari segi gameplay maupun story 👌,this good segi gameplay story,Positive,Positive
Udah lama main baru review nih emang sesuai genre deh sama² developer nya miHoyo 😘🔥,review sesuai genre deh developer mihoyo,Positive,Positive
Besar banget sizenya buat game di HP. Ckckck,sizenya hp ckckck,Positive,Positive
Mantap! gameplay dan battlenya bener2 satisfying banget cuy dan storynya juga bener2 epic. Tapi untuk gameplay tv rasanya cukup boring juga itu aja sih😁😁😁 semngat terus hoyoverse🔥🔥🔥,mantap gameplay battlenya satisfying cuy storynya epic gameplay tv boring semangat hoyoverse,Positive,Positive
Animasinya waw wew wow banget,animasi wow wew wow,Positive,Positive
"amazing game, i really love the character design.",amazing really love the character design,Positive,Positive
"Sometimes i bored, sometimes i excite. But i love this game thanks",sometimes bored sometimes excite but love this thanks,Positive,Positive
Wow,wow,Positive,Positive
Terkuras aku Wak main game ini,kuras wak,Positive,Positive
Cakep lah,cakep,Positive,Positive
The best,the best,Positive,Positive
Dimensity 6080 apa cukup untuk game ini ?,dimensity,Positive,Positive
Aku suka animasi nya,suka animasi,Positive,Positive
Iyeyyyy,iyey,Positive,Positive
Keren banget,keren,Positive,Positive
"Seru aja, Miyabi kapan anjir rilisnya",seru miyabi anjir rilis,Positive,Positive
Udah bagus daripada sebelumya,bagus sebelumya,Positive,Positive
"Gameplay udah bagus grafik bagus combatnya juga bagus tapi ilangin mode tv lah bikin ngantuk, Okelah menurut gw ni game jadi gw kasih bintang 5 cuma karakternya mungkin masih terlalu dikit tambah lagi lah kalo bisa",gameplay bagus grafik bagus combatnya bagus ilangin mode tv bikin ngantuk oke kasih bintang karakter dikit,Positive,Positive
Good,good,Positive,Positive
Game baik aku suka gameplay nya asik banget grafik mantap bansos lancar tapi kalo bisa banyakin lagi hehe,suka gameplay asik grafik mantap bansos lancar banyak hehe,Positive,Positive
Mantaaapp,mantap,Positive,Positive
Good Game,good,Positive,Positive
Gamenya keren bangett tolong buat ultinya bisa di pisah buat char masing masing hoyo,keren tolong ultinya pisah char hoyo,Positive,Positive
"Story cukup bagus, Combat seru, Karakter bagus",story bagus combat seru karakter bagus,Positive,Positive
Wowie!!!!,wowie,Positive,Positive
Nice,nice,Positive,Positive
Mantap,mantap,Positive,Positive
Thanks buat Hoyo yang masih support hp samsung A32,thanks hoyo support hp samsung,Positive,Positive
I DIDN'T GET BURNICE😭😭,didnt get burnice,Positive,Positive
"Gamenya bagus banget, dari segi grafik, plot, dan gameplay nya sangat worth it untuk di mainkan, kesampingkan soal fanservice nya, semua char di game ini sangat menarik dan memiliki style yg menarik, gameplay nya juga gk kaku jadinya cukup seru buat dimainkan",bagus segi grafik plot gameplay worth main samping fanservice char tarik milik style tarik gameplay tidak kaku seru main,Positive,Positive
I like ellen joe and all,like ellen joe and all,Positive,Positive
Sangat teramat realistis cuy gerakannya😁,amat realistis cuy gera,Positive,Positive
"-The Golly gee willykers ahh style/animation -The characters that have ""personality"" -The ""my neurons are 7 years old and now im happy"" ahh combat system",the golly gee willykers ah styleanimation the characters that have personality the my neurons are years old and now im happy ah combat system,Positive,Positive
Good,good,Positive,Positive
Good,good,Positive,Positive
banyak tobrut😱,tobrut,Positive,Positive
"Grafik memukau, desain karakter bagus dan cakep parah, sistem kombatnya seru apalagi parry dan assist parrynya beh asli, animasinya? Next level ini mah",grafik pukau desain karakter bagus cakep parah sistem kombat seru parry assist parrynya beh asli animasi next level mah,Positive,Positive
Mantap tv nya ilang,mantap tv hilang,Positive,Positive
"storynya bagus graphic nya juga keren bisa memanjakan mata gameplay nya juga keren mulai dari kamera sudut pandang saat bertanrung, ulti, dan skill nya juga epic semua. overall saya sangat suka dengan game ini",storynya bagus graphic keren manja gameplay keren kamera sudut pandang bertanrung ulti skill epic overall suka,Positive,Positive
"Makasih zzz setelah main game ini rasanya kayak tempat pulang pokoknya bagus, baru ketemu game yang bisa se frekuensi makasih 😭",terima kasih pulang pokok bagus ketemu frekuensi terima kasih,Positive,Positive
"Game nya seru,story dan karakternya bagus bagus",serustory karakter bagus bagus,Positive,Positive
Terbaik sejak awal rilis sampe sekarang update terus demi kenyamanan player,baik rilis update nyaman player,Positive,Positive
Sudah mulai optimal,optimal,Positive,Positive
Kalau di buat multiplayer enak bisa mabar dan ketemu player lain,multiplayer mabar ketemu player,Positive,Positive
Good,good,Positive,Positive
Mantap,mantap,Positive,Positive
Mantap👍,mantap,Positive,Positive
Ok,ok,Positive,Positive
Kenapa icon game memakai anby?,icon pakai anby,Positive,Positive
Game nya seru tapi agak makan waktu banget pas lagi mode tv,seru makan waktu pas mode tv,Positive,Positive
Terbaik dan Waifuku burnice,baik waifuku burnice,Positive,Positive
Grafik bagus story bagus dan desain bagus dan game ini memberi banyak hadiah buat pemain dan semoga kayak begini terus,grafik bagus story bagus desain bagus hadiah main moga,Positive,Positive
ente yakin ini game perang?,ente perang,Negative,Positive
Good game,good,Positive,Positive
"Keren nih game,sayang hp gw kurang smooth soal grafik,gameplay lanjay minusnya grafik burem",keren gamesayang hp kurang smooth grafikgameplay lanjay minus grafik buram,Positive,Positive
"dari segi puzzle dan gameplay sama"" the best dan cutsen nya, alur cerita yang menarik, dan untuk battle nya mengingatkan saya pada suatu film di spacetoon dulu yang berjudul code lyoko karna battle nya melalui komputer, the best lah pokok nya",segi puzzle gameplay the best cutsen alur cerita tarik battle film spacetoon judul code lyoko battle komputer the best pokok,Positive,Positive
Bagus mantab,bagus mantab,Positive,Positive
"Keren game nya, seru",keren seru,Positive,Positive
Sangat bagus,bagus,Positive,Positive
Aku suka Belle dan chaesar😋,suka belle chaesar,Positive,Positive
Sangat menghibur,hibur,Positive,Positive
hoyoverse kikir,hoyoverse kikir,Positive,Positive
Gamenya seru banget,seru,Positive,Positive
Game bagus,bagus,Positive,Positive
Good,good,Positive,Positive
Gamenya seru,seru,Positive,Positive
"Game yang sangat seru dari segi battle action, puzzle, dll. Saya sangat menyukai game ini",seru segi battle action puzzle dll suka,Positive,Positive
Keren banget Zenless Zone Zero,keren zenless zone zero,Positive,Positive
Game nya overall bagus bisa dinikmati cuman plis pitynya jan terlalu high+menang trs 50/50 hehe,overall bagus nikmat cuman plis pitynya jangan highmenang hehe,Positive,Positive
Geme ya bagus saya suka dan grafik ya sangan bagus Sangan realistic,geme bagus suka grafik sangan bagus sangan realistic,Positive,Positive
"Karakter S nya tolong di kembangkan lagi, ini sudah bagus, keren hoyo terimakasih",karakter tolong kembang bagus keren hoyo terimakasih,Positive,Positive
Jaringan tolong di perbaiki lgi seperti versi 1.0 Update jaringan mlh kek ketek,jaring tolong baik versi update jaring ketek,Positive,Positive
Bagus,bagus,Positive,Positive
Gamenya bagus adik saya suka 👍👍,bagus adik suka,Positive,Positive
Keren Banget,keren,Positive,Positive
Nice grafik,nice grafik,Positive,Positive
LIGHTER WILL COME HOME🔥🔥🔥🔥,lighter will come home,Positive,Positive
Dawg,dawg,Positive,Positive
game nya sangat bagus dan keren jadi nomor 1 ditu game aksi ayok,bagus keren nomor ditu aksi ayok,Positive,Positive
Keren.,keren,Positive,Positive
"EPICCC💯💯💯💯 i love this game so much, storynya bagus, ui nya bagus, musiknya enak, the best lahh pokoknya",epic love this sok much storynya bagus ui bagus musik the best pokok,Positive,Positive
ZZZ DAISUKII!!,daisukii,Positive,Positive
wow 🔥,wow,Positive,Positive
"Love this game , just its taking to much space",love this just its taking much space,Positive,Positive
Mantap mihoyo gacor kang,mantap mihoyo gacor kang,Positive,Positive
nyinglah,nyinglah,Positive,Positive
Sangat puas.,puas,Positive,Positive
Bsgussss Betttrttrt,bsgus betrttrt,Positive,Positive
Animasinya memuaskan !,animasi muas,Positive,Positive
"This game is my favorite game, look at the beautiful graphics! and unique and cute characters! but..I haven't gotten Jane Doe yet but the update is over :(. I really want to get Jane Doe, I hope I will get Jane Doe someday! :D",this is my favorite look at the beautiful graphics and unique and cute characters buti havent gotten jane doe yet but the update is over really want get jane doe hope will get jane doe someday,Positive,Positive
Cuih,cuih,Positive,Positive
Game nya menarik dan karakter nya juga unik²🗿,tarik karakter unik,Positive,Positive
ga seru game nya,tidak seru,Positive,Positive
Udah main aku botol lu 😡😡😡😡,botol,Positive,Positive
Tambahkan fitur skip itu aja si. Ama transisi loadingnya coba diringankan.,tambah fitur skip transisi loadingnya coba ringan,Positive,Positive
Game RPG terbaik,rpg baik,Positive,Positive
Laggy af,laggy af,Positive,Positive
GAMENYA KURANG AKURAT JADI COBA DI TAMBAHN SOUND EPIC SAAT BERTEMPUR PASTI SAAT FIGHT JADI LEBIH BAGUS DAN LEBIH TERBAWA SUASANA UNTUK PLAYER,kurang akurat coba tambahn sound epic tempur fight bagus bawa suasana player,Positive,Positive
Good,good,Positive,Positive
Sehat² game baik,sehat,Positive,Positive
Game sick must DBD,sick must dbd,Positive,Positive
Gamenya sih bagus banget gw suka cara bertarung nya dan musuh nya juga bagus grafik nya gak main main tapi untuk saran kasih player agar bisa Mabar supaya player gak bosan main sendiri lebih bagus sih kalo bisa multiplayer yaaa sekian terima kasih,bagus suka tarung musuh bagus grafik tidak saran kasih player mabar player tidak bosan bagus multiplayer sekian terima kasih,Positive,Positive
Kikir banget anj,kikir anjing,Positive,Positive
Best game,best,Positive,Positive
