Review_Text,Review,Sentimen_Asli,Sentimen_Prediksi
kenapa tidak support di MediaTek Dimensity 7025?,support mediatek dimensity,Positive,Positive
sugoii pengiriman super duper sangat cepat sekali hehe thanks,sugoii kirim super duper cepat hehe thanks,Positive,Negative
semoga game nya menjadi lebih berkembang dan menyenangkan,moga kembang senang,Positive,Positive
sizenya bengkak amat 100gb cuma buat ngerender susu🥀🥀,sizenya bengkak gb ngerender susu,Negative,Negative
Gamenya keren,keren,Positive,Positive
5 star for reward anniversary.,star for reward anniversary,Positive,Positive
"Story-nya bagus, gameplay-nya asik, musiknya beh mantap. Belum lagi aset chara-nya g heran gamenya berat",storynya bagus gameplaynya asik musik beh mantap aset charanya heran berat,Positive,Positive
"Setelah update sinyal malah makin terasa buruk, terlalu sering terjadi disconect mendadak yang menyebabkan ketidaknyamanan saat bermain",update sinyal buruk disconect dadak sebab ketidaknyamanan main,Negative,Negative
berat banget mantap,berat mantap,Positive,Positive
"Semoga terus dikembangkan dengan lebih baik lah di game ini dan semoga sukses selalu untuk hoyoverse dan moga untuk device minimum nya bs lebih di perbaiki bila memang terdapat kekurangan nanti saat open rilis, terima kasih",moga kembang moga sukses hoyoverse moga device minimum baik kurang open rilis terima kasih,Positive,Positive
shiyu defense yang kelima yang tahap awal terlalu makan waktu animasi musuhnya bikin makan waktu,shiyu defense tahap makan waktu animasi musuh bikin makan waktu,Negative,Positive
"Aku baru aja Beli HP Xiaomi Redmi 15c di tahun 2025, HP tersebut baru Rilis dan langsung Aku beli karena kebetulan aku pingin ganti HP untuk main Game. main Genshin Impact lancar Rata Kanan 😁👍 tapi main Zenless Zone Zero Nge lag Parah, padahal pakai Rata Kiri 😭. please Developer, For all smartphones with 8GB & 256GB specifications can play Zenless Zone Zero Without Lagging 😭😭😭 sumpah Baru beli nih lho HP, baru rilis nih HP, Aku coba main Genshin Kuat tapi main ZZZ gak kuat 😭😭😭",beli hp xiaomi redmi tahun hp rilis beli pengin ganti hp genshin impact lancar rata kanan zenless zone zero nge lag parah pakai rata kiri please developer for all smartphones with gb gb specifications can play zenless zone zero without lagging sumpah beli lho hp rilis hp coba genshin kuat kuat,Negative,Negative
"game bagus tapi sering close sendiri pas loading awal , edan bener² berkali kali dan itu bikin jengkel entah kenapa pas konfigurasi data itu ngeleg bukan main tapi pas in game lancaŕ² aja , jika ini di benerin ya saya bakal naikin ratingnya",bagus close pas loading edan kali bikin jengkel pas konfigurasi data ngeleg pas lanca benerin naikin ratingnya,Negative,Positive
"Awal mula promosi instalan untuk semua/umum masih berjalan normal dan ijin masuk servernya udah lancar dengan persyaratan yang di wajibkan instal/unduh data wajib untuk memainkan game nya, tapi saya tunda 1,hari untuk menyediakan ruang internal penyimpanan, pendownload data untuk memainkan game ini setelah satuhari berlalu akan melanjutkan login ke akun google play game di game ini dan sayangnya tidak bisa karena di peringatkan apl play store perangkat anda tidak kompatibel dengan versi game ini",promosi instalan semuaumum jalan normal ijin servernya lancar syarat wajib instalunduh data wajib main tunda sedia ruang internal simpan pendownload data main satuhari lanjut login akun google play sayang ingat apl play store perangkat kompatibel versi,Negative,Negative
Semoga game nya gk kikir,moga kikir,Positive,Positive
"storynya bagus graphic nya juga keren bisa memanjakan mata gameplay nya juga keren mulai dari kamera sudut pandang saat bertanrung, ulti, dan skill nya juga epic semua. overall saya sangat suka dengan game ini",storynya bagus graphic keren manja gameplay keren kamera sudut pandang bertanrung ulti skill epic overall suka,Positive,Positive
"KENAPA PAS MASUK GAMENYA LAYAR HITAM, SUARA ADA,GAME PAAN INI????,UDAH DOWNLOAD DATA,HABISIN KUOTA LAGI, PAS MASUK GAME UDAH HITAM. TOLONGLAH YANG MEMBUAT GAME SEGERA DIPERBAIKI 🙏",pas layar hitam suara adagame paan iniudah download datahabisin kuota pas hitam tolong baik,Negative,Negative
"tolong detail di lumine square turunin atau gak jumlah render orang nya bisa diatur,framedrop disitu doang gw grafik high map lain lancar.",tolong detail lumine square turunin render diaturframedrop situ doang grafik high map lancar,Negative,Negative
"Gim yang saya tunggu tunggu, semoga benar benar bagus dan menyenangkan!",gim tunggu tunggu moga bagus senang,Positive,Positive
"Ok, moga ga qiqir",ok moga qiqir,Positive,Positive
bagus,bagus,Positive,Positive
Gila sih ini game. Mantap brutal,gila mantap brutal,Negative,Negative
Pas bukan lancar pas login keliatan bentar langsung hitam layar 🗿tolong jelaskan why,pas lancar pas login bentar hitam layar tolong why,Negative,Negative
Yoshaa,yoshaa,Positive,Positive
Material gacha sulit di dapat dan susah mendapat char limit. Harus 150+ pull dulu,material gacha sulit susah char limit pull,Negative,Negative
"Volume diluar battle sangat kecil, jadi harus selalu naik turunkan volume tiap masuk dan keluar battle.",volume luar battle turun volume battle,Negative,Negative
ini game atau disk rusak? MACET TERUS!!!,disk rusak macet,Negative,Negative
Ubdep nya lama nya,ubdep,Positive,Positive
"Maaf ga sesuai expetasi, kukira gameplay nya bakal wah ternyata B aja gajauh beda ama HI3 malah bagus Hi3 nya. Minim fitur, gabisa lompat, duduk, zoom dll",maaf sesuai expetasi kira gameplay gajauh beda hi bagus hi minim fitur lompat duduk zoom dll,Positive,Positive
Menurut gua dari segi gameplay udah bagus. Namun tolong dipermudah kan cari drive disc nya. saya sudah menghabiskan 3000+ battery cuma dapet 5 drive disc yang bagus. udah sih itu aja,gua segi gameplay bagus tolong mudah cari drive disc habis battery drive disc bagus,Negative,Negative
tolong desain baju nya di iniin biar ga ini banget woi,tolong desain baju iniin biar woi,Positive,Negative
sangat menguras waktu ya😁,uras waktu,Negative,Negative
"dari segi gameplay sangat memuaskan, akan tetapi saya menemukan bug lain pada karakter yang ber element ice seperti lycaon dan Ellen di mana saat ultimate tampilan Ice nya berwarna hitam bukan biru, sekian penjelasan dari bug nya mohon di perbaiki, Salam proxy🙏",segi gameplay muas temu bug karakter ber element ice lycaon ellen ultimate tampil ice warna hitam biru sekian jelas bug baik proxy,Negative,Negative
Menurut saya Gamenya bagus action saya suka Tapi HP saya Mid range ini Yang bisa main Game genshin Dll itu Suka Crash di pertengahan game dan force close Dan juga pengoptimalan nya masih sangat buruk menurut saya Karna Grafik paling rendah saja Masih Kayak Medium dan gak ada bedanya Makanya suka Patah patah Sampai Fps Saya ngedrop jadi tolong tambahkan Kayak atur grafis sesuai kemampuan perangkat supaya HP bisa Lancar saat bermain Itu Saja Terima kasih Tolong di Notice,bagus action suka hp mid range genshin dll suka crash tengah force close optimal buruk grafik rendah medium beda suka patah patah fps ngedrop tolong tambah atur grafis sesuai mampu perangkat hp lancar main terima kasih tolong notice,Negative,Negative
anime/10,anime,Positive,Positive
Best gacha game i ever play!!!,best gacha ever play,Positive,Positive
blm dirilis aja udh ada yg kasih bintang 1😂,rilis kasih bintang,Positive,Positive
please fix when bos fight wandering hunter sometimes game always freezes and force close after thats iqoo 13,please fix when bos fight wandering hunter sometimes always freezes and force close after thats iqoo,Negative,Positive
"Langsung ke intinya aja, boba nya geter² jir 😋",inti boba geter jir,Negative,Negative
"Min, kapan ada event gacha karakter jane doe lagi?",min event gacha karakter jane doe,Positive,Positive
Nice,nice,Positive,Positive
TV nya bikin bosan,tv bikin bosan,Positive,Positive
Zzz ngorok game turu 😴💤,zzz ngorok turu,Positive,Positive
"Nooooooo Kenapa sekarang perangkat tidak kompatibel dengan versi ini 🥲😭, dan sekarang game Ini kadang ada di PlayStore kadang gak ada",no perangkat kompatibel versi kadang playstore kadang,Positive,Positive
"saya kasi bintang 1 di updte anniversary pertama ini karena game semakin berat ditambah musuh semakin susah dihadapi tidak seperti sebelum anniversary. untuk map sekarang semakin membingungkan, story yang agak rumit, dan rate sistem gacha yang agak kurang , walaupun hadiah banyak tapi gacha seperti tidak diuntungkan development mungkin bisa jadi masukan terimakasih",kasih bintang updte anniversary berat tambah musuh susah hadap anniversary map bingung story rumit rate sistem gacha hadiah gacha untung development masuk terimakasih,Negative,Negative
Seru,seru,Positive,Positive
"semakin lama ciri khas dari zzz mulai di tinggalkan, seperti mode TV dan combat mission, sudah pure gooning :v",ciri khas tinggal mode tv combat mission pure gooning,Positive,Positive
mantap min,mantap min,Positive,Positive
Tingkat rate gachanya terlalu ampas saya sudah mengumpulkan banyak untuk gacha dari quest story untuk 90 pull tapi apa dapatnya cuma karakter standar untuk benner exclutif untuk mendapatkan karakter exclusifnya harus 90 pull lagi kalau akun sultan tidak masalah tapi player gratisan menurutku ini gamenya mahal,tingkat rate gachanya ampas kumpul gacha quest story pull dapat karakter standar benner exclutif karakter exclusifnya pull akun sultan player gratis turut mahal,Negative,Negative
Sudah bagus Masih bisa di mainkan untuk sekarang Paling di opimalisasikan saja untuk perangkat yang belum stabil. Karena keluhan berputar di situ sama ukuran yg besar.,bagus main opimalisasikan perangkat stabil keluh putar situ ukur,Positive,Positive
Mntp aku,mntp,Positive,Positive
Hentai,hentai,Positive,Positive
Keren,keren,Positive,Positive
absolute cinema,absolute cema,Negative,Negative
best gacha game I've played since forever,best gacha ive played since forever,Positive,Negative
kalah pity!!!,kalah pity,Negative,Negative
"sangat bagus, tapi untuk saat ini perbanyak karakter pria dan kurangi desain terbuka berlebihan untuk karakter wanita, itu sangat tidak penting",bagus banyak karakter pria kurang desain buka karakter wanita,Negative,Negative
Terbaik dan Waifuku burnice,baik waifuku burnice,Positive,Positive
grafiknya keren,grafik keren,Positive,Positive
great game,great,Positive,Positive
"tidak ada keluhan selain dalam penggunaan ram yang cukup banyak, kalau bisa di optimalkan lagi dalam penggunaan ramnya.Terima kasih",keluh guna ram optimal guna ramnyaterima kasih,Positive,Positive
bro this game is heavy bruh 35GB+ wth i know the more time i play this game the more heavy it will be :( well the game is good tho 😌,bro this is heavy bruh gb wth know the more time play this the more heavy will be well the is good tho,Positive,Positive
mntap,mntap,Positive,Positive
"Hack and Slash nya sangat menghibur, koh hoyo tidak pernah gagal dengan game buatannya.",hack and slash hibur koh hoyo gagal buat,Negative,Negative
Game ngantuk,ngantuk,Negative,Negative
"lebih optimalisasi lagi di mobile, krn belakangan banyak keluhan terutama kudu hapus file vulkan dlu baru lancar",optimalisasi mobile keluh kudu hapus file vulkan lancar,Negative,Negative
"apa ini kalah sama honkai impact, honkai impact aja gak nge frame masak ini lag banget kocak",kalah honkai impact honkai impact nge frame masak lag kocak,Negative,Negative
Game bagus,bagus,Positive,Positive
Game masih ada kras tolong fix dev apakah apk belum resmi secara global,kras tolong fix dev apk resmi global,Positive,Negative
game ini sangat bagus tetapi saya memutuskan untuk berhenti karena my phone tidak kuat buat maenin 2 game hoyo jadi saya memutuskan hanya bermain hsr sorry 😔,bagus putus henti my phone kuat maenin hoyo putus main hsr sorry,Negative,Negative
Game bagus banget,bagus,Positive,Positive
Game terbaik & Battle terbaik,baik battle baik,Positive,Positive
need more male char in this game,need more male char this,Positive,Positive
optimalisasi nya makin ampass untuk os Android,optimalisasi ampass os android,Positive,Positive
Gamenya gak ada char yg telanjang bintang 1,char telanjang bintang,Positive,Positive
game hoyo yang paling sering dimainkan ketimbang sisanya,hoyo main ketimbang sisa,Negative,Negative
"Overall udah bagus sih,perfect",overall bagus sihperfect,Positive,Positive
game ini bagus banget saya suka😄,bagus suka,Positive,Positive
kok cepet panas,cepat panas,Negative,Negative
Kont,kont,Positive,Positive
Kebanyakan misi. Misi yang 1 belum selesai udah dikasih misi lagi jadi bingung mau nyelesain yang mana dulu ditambah naikin levelnya dipersulit,banyak misi misi selesai kasih misi bingung selesai tambah naikin level sulit,Negative,Negative
"woi kenapa akun hoyo gw tiba2 ilang anjeng padahal gaada notifikasi ganti/unbind akun. ITU GW UDAH BUILD JANE DOE AMA ELLEN NYA ANJENG..!! MANA UDAH INTERKNOT 50 PULA!! dicek uid lewat akun temen juga masih ada padahal. lu klo trouble jangan gini lah,ni kenapa tiba-tiba malah muncul notif 'akun tidak terdaftar' padahal di email gaada pemberitahuan samsek.",woi akun hoyo hilang anjeng notifikasi gantiunbind akun build jane doe ellen anjeng interknot cek uid akun teman trouble lahni tibatiba muncul notif akun daftar email pemberitahuan samsek,Negative,Negative
nice game,nice,Positive,Positive
Game terbaik man,baik man,Positive,Positive
Mau 1st annivesar,st annivesar,Positive,Positive
"buat yang main katanya banyak problem tuh berarti emang device kalian yang kalian paksa buat main di grafik yang ketinggian, kl mau main lancar main aja pake pc/laptop, toh ini juga termasuk game enteng buat laptop spek menengah",problem tuh device paksa grafik tinggi lancar pakai pclaptop enteng laptop spek tengah,Negative,Negative
hard,hard,Positive,Positive
Nice,nice,Positive,Positive
"Mereka aplikasinya dari hape bersamaan snowbreak, setelah peluncurannya ga jadi main, malah Helio G99 & Snapdragon 680 ga di akuin lagi...",aplikasi hape sama snowbreak luncur hio snapdragon akuin,Negative,Negative
bagus,bagus,Positive,Positive
Good,good,Positive,Positive
"game terbaik, goated🔥",baik goated,Positive,Positive
Ellen 🤤🤤🤤🤤,ellen,Positive,Positive
plis give me luck in gacha,plis give me luck gacha,Positive,Positive
Game Gacha Terbaik,gacha baik,Positive,Positive
Main yg fiturnya begini ngantuk duluan gak cocok buat main game abis balik kerja terlalu terbelit belit,fiturnya ngantuk duluan cocok habis belit belit,Negative,Negative
Singkat padat heker,singkat padat heker,Negative,Negative
Nice boi,nice boi,Positive,Positive
"Game gila, selalu dikasi pity tinggi terus Tidak direkomendasikan, capek mainnya Dasar kikir",gila kasi pity tinggi rekomendasi capek main dasar kikir,Negative,Negative
"halo, aku merasa game ini sudah bagus menurut ku dari segi ramah f2p dan yang lain lain. tapi apakah ini sebab device atau kesalahan game ini ketika ketika pertama kali bertarung saat nge skill mengalami freeze dan mengalami trothling tolong optimalisasi untuk game ini dan juga agar bisa nge zoom karakter 🙏",bagus ku segi ramah fp device salah tarung nge skill alami freeze alami trothling tolong optimalisasi nge zoom karakter,Negative,Negative
game terkeren lancar di ram 2gb grafik rata kanan no lag!,keren lancar ram gb grafik rata kanan no lag,Negative,Negative
"Thank you for the fun days, this is the second time you disappointed me, the first time when Jane's banner you gave me Nekomata and the second time when Yanagi's banner you gave me I'm Nekomata again and it makes my efforts in vain so far I think I've played this game enough so thank you.",thank you for the fun days this is the second time you disappointed me the first time when janes banner you gave me nekomata and the second time when yanagis banner you gave me im nekomata again and makes my efforts vain sok far think ive played this enough sok thank you,Positive,Positive
tolong di perbaiki setelah update malah jadi patah patah,tolong baik update patah patah,Negative,Negative
"gak optimal, masa SD 8s gen 3 masih frame drop",optimal sd gen frame drop,Negative,Negative
Tambahin Multiplayer nya dong Biar character sesama character lebih seru,tambah multiplayer biar character character seru,Positive,Positive
game ini kenapa sangat berat untuk dimainkan? Saya sudah ubah ke grafik rendah tapi masih sering framedrop dan itu sangat menganggu kenyamanan bermain saya. saya bermain genshin impact dan honkai starrail di grafik medium tidak ad frame drop tpi kenapa hanya zzz yang tidak bisa dijalankan dengan lancar. device yang saya gunakan sudah cukup kuat yaitu iqoo Z9 dengan Snapdragon 7 gen 3,berat main ubah grafik rendah framedrop menganggu nyaman main main genshin impact honkai starrail grafik medium frame drop jalan lancar device kuat iqoo snapdragon gen,Negative,Negative
"Untk kalian yang ga bisa login atau layarnya hitam, berarti hp anda kentang, coba menggunakan spek yang minim seperti dimensyt 1080 atau snapdragon 732g",login layar hitam hp kentang coba spek minim dimensyt snapdragon,Negative,Negative
"I love the animation of this game, the story, the characters all the characters personalities, and the gameplay!",love the animation of this the story the characters all the characters personalities and the gameplay,Positive,Positive
keren 👍,keren,Positive,Positive
Nice,nice,Positive,Positive
Pas di buka appnya layarnya jadi hitam tapi suara ada. Tolong fix bug ini !!,pas buka appnya layar hitam suara tolong fix bug,Negative,Negative
gacha rate off,gacha rate off,Positive,Positive
Good project👍👍👍,good project,Positive,Positive
"Gameplay jelek, sistem tv bikin sakit mata",gameplay jelek sistem tv bikin sakit,Negative,Negative
Kikir banget anj,kikir anjing,Positive,Negative
Game paling favorit😍💕,favorit,Positive,Positive
Pas buka game malah cuma muncul layar hitam (black screen) dan cuma muncul suara nya saja. Hei developer goblog kalau lu gak niat rilis di versi mobile di versi PC aja. Jgn dipaksa in kalau ujung ujungnya ngebug begitu. Padahal HP saya kuat kuat aja main gensin sama honkai kalo game ini malah gak bisa kan aneh Terima kasih,pas buka muncul layar hitam black screen muncul suara hei developer goblog niat rilis versi mobile versi pc paksa ujung ujung ngebug hp kuat kuat gensin honkai aneh terima kasih,Negative,Negative
plis kurangin payudara yang terlalu dibesar-besarkan di game ini,plis kurang payudara dibesarbesarkan,Negative,Negative
Trash!!!,trash,Positive,Positive
Game apa coba malah gelap gk bisa masuk,coba gelap,Negative,Negative
mantap game baik,mantap,Positive,Positive
"tolonglah masa di hp Infinix hot 40 pro dgn chipset (dimensity 7020) lebih tinggi dibanding realme 9 (Snapdragon 685). Kagak bs jalan biasa dgn mulus jalan biasa loh, di realme jalan biasa lancar banget pas udh battle sama pas ultimate nya nyala lancar walaupun patah dikit. Ayolah logis dikit, chipset lebih tinggi masa malah jauh banget performanya.",tolong hp infinix hot pro chipset dimensity tinggi banding realme snapdragon kagak jalan mulus jalan loh realme jalan lancar pas battle pas ultimate nyala lancar patah dikit ayo logis dikit chipset tinggi performa,Negative,Negative
"Saya bermain di galaxy tab s9 dan saya mengalami force close saat bermain game ini saya tidak mengalami lag sama sekali saya menyayangkan kejadian ini saya harap masalah ini akan diperbaiki, tapi secara keseluruhan game ini cukup seru menampilkan gameplay yg mudah dan menantang, mungkin di masa depan akan saya beri bintang 5 setelah masalah force close ini di selesaikan :)",main galaxy tab alami force close main alami lag sayang jadi harap baik seru tampil gameplay mudah tantang bintang force close selesai,Negative,Negative
tolong ringankan,tolong ringan,Negative,Negative
"bintang 3 dulu, soalnya msih ada bug, latar jdi item semua🙏",bintang bug latar item,Negative,Negative
Masa saya setiap gacha selalu hard pity itupun kalah rate off. Tolong dong hoyo saya sudah meluangkan waktu saya untuk main game ini minimal menang lah.,gacha hard pity itu kalah rate off tolong hoyo luang waktu minimal menang,Negative,Negative
Bagus game nya story lorenzo nya juga seru grafik nya juga bukan main-main cuy!,bagus story lorenzo seru grafik mainmain cuy,Positive,Positive
Dari awal opening setia banget mainin game ini👍🏻,opening setia mainin,Negative,Negative
Mode tv bikin pusing,mode tv bikin pusing,Negative,Negative
Kbnykn loading si ini game + berat bener untuk device 8 gen 1 aja msh kurang performa nya ini emg kudu next gen sih pdhl game hack and slash aja,kbnykn loading berat device gen performa kudu next gen hack and slash,Negative,Negative
"the game Force close and crashed my phone, Infinix gt 30 pro",the force close and crashed my phone infinix pro,Negative,Positive
game rusak sering reboot system device gara² game ginian,rusak reboot system device gara,Negative,Negative
Keren game nya dan bansos juga lumayan jdi bintang 5 karena GK ad kendala ap2 udh bagus x ini game sih,keren bansos lumayan bintang kendala bagus,Positive,Positive
"Setelah update 1.1 akhirnya sistem rekomendasi spek nya di perbaiki dan saya bisa download lagi di play store, makasih hoyo...",update sistem rekomendasi spek baik download play store terima kasih hoyo,Positive,Positive
"PLEASE ELLEN JOE... COMEBACK, I NEED AGENT ROLE ATTACK.",please ellen joe comeback need agent role attack,Negative,Negative
Bisu,bisu,Negative,Positive
minn glitch nya nambah min untuk lainnya aman udah itu benahin glitchnya dong,minn glitch tambah min aman benah glitchnya,Positive,Positive
WORST ever gacha game I've ever played,worst ever gacha ive ever played,Positive,Positive
"banyak bansos, f2p suka",bansos fp suka,Positive,Positive
lancar & satisfaying bgt mainnya asik,lancar satisfaying main asik,Positive,Positive
I love this game,love this,Positive,Positive
.. good..,good,Positive,Positive
"Saya suka game ini, story telling nya bagus banget",suka story telling bagus,Positive,Positive
gelo hp gw ngeprem jir B4 dulu kalo dah ganti hp b5,gelo hp ngeprem jir deh ganti hp,Negative,Negative
"Ini bukan game open world yah, ini game RPG mirip mirip kek punishing gray raven , saya liat banyak yg komen kok gabisa jalan jalan / explorasi ? Dungu itu yg komen begitu, Saya saya ga mainin gamenya tapi saya kasih 🌟🌟🌟🌟🌟 karena ini HOYOVERSE",open world rpg punishing gray raven komen jalan jalan explorasi dungu komen mainin kasih hoyoverse,Negative,Negative
Miyabi tolong di percepat kalau g bintang satu ni min😡,miyabi tolong cepat bintang min,Negative,Negative
"GAME SIALAN, UDH 2X RATE OFF GAGAL DPTIN ASTRA, UPGRADE STAT DISC KYK GACHA BNGST EMOSI GW",sial rate off gagal dptin astra upgrade stat disc gacha bngst emosi,Negative,Negative
"gamenya asik dan tantangannya seru banget, cerita dan karakternya juga menarik tapi ada satu hal yang bikin aku kesal, misi mode TV, tolong hilangkan mode itu, mode itu banyak bug, dan selalu bikin bosan saat memainkannya",asik tantang seru cerita karakter tarik bikin kesal misi mode tv tolong hilang mode mode bug bikin bosan main,Negative,Negative
"salah satu game gacha yang kalo kalian kalah 50:50 pertama kali.. bakal kalah 50:50 seterusnya sampe game ini tutup. bayangin dari jaman banner ellen joe rilis sampe sekarang selalu hard pitty 80 keatas dan ga pernah menang 50:50 sekalipun. hampir semua player zzz ngalamin hal yang sama selalu kalah banner dan mentok pitty. beda sama game hoyoverse lain, zzz game paling ga ramah buat gacha",salah gacha kalah kalah tutup bayang jaman banner ellen joe rilis hard pitty atas menang player ngalamin kalah banner mentok pitty beda hoyoverse ramah gacha,Negative,Negative
Best Game Gooners I Like 🥀🥀🥀❤️‍🩹,best gooners like,Positive,Positive
gameplay casual cukup memuaskan buat menghilangkan penat & ui simple dikemas menarik dan fresh,gameplay casual muas hilang penat ui simple kemas tarik fresh,Positive,Positive
"males sekarang login FB di hoyo, harus verifikasi akun udah tau login di FB email-nya udh tertaut di FB masih ajah ribet alhasil akun genshin sama zzz jadi mati karena belum tertaut email google,udh di email juga percuma ga di bales 👎🏻",malas login fb hoyo verifikasi akun tau login fb email taut fb ribet alhasil akun genshin mati taut email googleudh email balas,Negative,Negative
v2.0 jadi for close,for close,Negative,Negative
Seru dan fresh semoga tetep baik ya min,seru fresh moga min,Positive,Positive
wow,wow,Positive,Positive
Peak Update,peak update,Positive,Positive
Makin ke sini makin keren nih game 😍🥰,keren,Positive,Positive
game nya bagus,bagus,Positive,Positive
"Tolong gamenya yg misi masuk masuk ke TV itu benar benar gak berguna, di hapus aja misi yg masuk bamboo masuk TV, game bagus seperti ini jadi game nyebelin dan jelek....",tolong misi tv guna hapus misi bamboo tv bagus sebal jelek,Negative,Negative
optimalkan lagi gamenya di mobile maupun PC. game masih kadang stuttering walaupun performa hp maupun PC Saya masih lega gpu cpu maupun ram nya,optimal mobile pc kadang stuttering performa hp pc lega gpu cpu ram,Positive,Positive
"Improve banget dari genshin dan hsr, animasinya mulus bet sama mekanik combat yang gak bosenin, masalahnya paling cuma di storagenya aja yang agak besar.",improve genshin hsr animasi mulus mekanik combat bosan storagenya,Negative,Negative
"Game Busuk Gacha Selalu Dibuat Hard Pity Rate Off lagi Saking muaknya sama ni game gua hapus buang"" waktu main ni game",busuk gacha hard pity rate off saking muak gua hapus buang waktu,Negative,Negative
"Main Quest menyebalkan, ketika sudah masuk ke cerita main quest tidak bisa menjalankan misi lainnya. Harusnya bisa dikerjakan sekalian seperti game rpg lainnya. Sangat disayangkan apalagi fitur tv yang terlalu bertele-tele",quest sebal cerita quest jalan misi rpg sayang fitur tv berteletele,Negative,Negative
Absolute gooning,absolute gooning,Positive,Positive
Game bagus,bagus,Positive,Positive
Seru banget gamenya🤌,seru,Positive,Positive
Gamenya sering ke force close,force close,Negative,Negative
"Saya tidak bisa membuka game zenless zone zero. Saat saya membuka game nya terdapat peringatan Fatal Error, Another instance is already running. Membuat saya bingung apa yang salah, saya mencoba mengecek file saya tidak ada yang ke double, local disk saya masih luas. Untuk laptop sendiri masih kuat untuk bermain game sebagai perbandingan nya adalah game genshin impact yang masih bisa di mainkan. Untuk pihak COGNOSPHERE PTE. LTP. Saya tolong untuk atas masalah ini, terima kasih 🙏",buka zenless zone zero buka ingat fatal error another instance is already running bingung salah coba ecek file double local disk luas laptop kuat main banding genshin impact main cognosphere pte ltp tolong terima kasih,Negative,Negative
Game nya bagus dan dalam ceritanya juga seru tapi pas mau gacha emang susah kali untuk dapat s nya harus 80 × gacha baru dapat yang s tolong lah 😁😁😅,bagus cerita seru pas gacha susah gacha tolong,Positive,Positive
Gamenya sangat bagus desain karakter dan grafik game nya sangat saya suka dan saya juga suka game ini karna di game ini desain karakter² wanita nya sangat menggoda apalagi paha nya Jane doe dan saya juga sangat suka dengan desain karakter yanagi apa lagi dada nya yang sangat besar dan menggoda dan game ini memiliki mekanik yang tidak terlalu susah kecuali main satu tangan baru susah sambil melihat pahanya Jane doe ;),bagus desain karakter grafik suka suka desain karakter wanita goda paha jane doe suka desain karakter yanagi dada goda milik mekanik susah kecuali tangan susah paha jane doe,Positive,Positive
"Overall oke si, dari segi gameplay, cutscane dll, tapi bos nya susahin dikit, sambil garuk biji pun bisa ini mah lawan bos nya",overall oke segi gameplay cutscane dll bos susahin dikit garuk biji mah lawan bos,Negative,Positive
Ga bisa login selalu coba saat lagi,login coba,Negative,Negative
"Monotone aja game playnya, apalagi Explorernya model tv yg buat kepala pusing. Game gagal ...",monotone playnya explorernya model tv kepala pusing gagal,Negative,Negative
"ga tau kenapa ini game suaranya pelan banget, kek volume hampir full baru berasa suaranya.. mohon dibenerin mangoyo🙏",tau suara pelan volume full asa suara dibenerin mangoyo,Negative,Negative
Ini game bagus banget sumpah storynya menarik gameplaynya juga asik terus grafiknya bagus mantep dah pokoknya,bagus sumpah storynya tarik gameplaynya asik grafik bagus mantap deh pokok,Positive,Positive
Mantap,mantap,Positive,Positive
"game rusak, setelah update ke 1.6 sering terjadi eror",rusak update eror,Negative,Negative
Ku kasih rating tiggi buat menunjang orang gblk hp gak kuat malah ngasih bintang 1,ku kasih rating tiggi tunjang gblk hp kuat asih bintang,Negative,Negative
"Tried to enjoy the game but the gameplay is too boring, what a waste of such good visual character.",tried enjoy the but the gameplay is too boring what waste of such good visual character,Positive,Positive
Artstyle nya unik sih,artstyle unik,Positive,Positive
lebih bagus dari sodaranya,bagus sodaranya,Positive,Positive
Best game ever. Suka banget sama game yang tipenya parry and dodge. Nuansanyapun dapat. Gw suka 👍👏,best ever suka tipe parry and dodge nuansa suka,Positive,Positive
"game nya bagus sih, buat yang kagak bisa main tolong dong jangan hate keterlaluan, hp lu nya aja yang kagak suport, kntttlll",bagus kagak tolong hate hp kagak suport kntl,Negative,Negative
"Ada bug di beberapa tempat, tapi over all is good game",bug over all is good,Positive,Positive
Makin lama gw mainin makin jijik ama ini game. Bayangkan 10 game retro di masukin jadi 1 di ini game. Apalagi itu TV kesel gw njir bikin emosi. Bahkan combat nya cuman 10% dari keseluruhan gameplay.,mainin jijik bayang retro pasuk tv kesel anjir bikin emosi combat cuman gameplay,Negative,Negative
Penipuan bansos katany free pull manaaaaaaaaaaa iklannnn doanggg,tipu bansos katany free pull iklan doang,Positive,Positive
overall untuk permainannya cukup baik tetapi saya punya kendala yang di mana ketika saya loading in game (persentase itu) itu HP saya itu mengalami freeze atau mengalami penurunan FPS yang signifikan. Semoga pada update² berikutnya bisa dioptimalkan kembali. Untuk device yang saya pakai adalah Samsung Galaxy S24,overall main kendala loading persentase hp alami freeze alami turun fps signifikan moga update optimal device pakai samsung galaxy,Negative,Negative
"Saran saya, grafiknya usahakan diperbagus lagi, khususnya bagi pengguna hp kentang atau hp yang tidak kuat dengan game-game berat. Itu aja sih yang perlu diperhatikan. Terimakasih.",saran grafik usaha bagus guna hp kentang hp kuat gamegame berat perhati terimakasih,Negative,Positive
yaaaa bagus,bagus,Positive,Positive
The Best,the best,Positive,Positive
aduh beratnya,aduh berat,Negative,Negative
"di versi 2.0 ini mah parah dari segi optimisasi sering banget lag,ngebug",versi mah parah segi optimisasi lagngebug,Negative,Negative
Nice game,nice,Positive,Positive
