Review_Text,Review,Sentimen_Asli,Sentimen_Prediksi
stuck dipilih server. gk bisa diapa apain. cuma tv doang yg ganti chanel,stuck pilih server apa apa tv doang ganti chanel,Negative,Negative
Sehat sehat game baik,sehat sehat,Positive,Positive
"Sebenernya gw suka, semua game dr hoyoverse. Tp sayang hp gw dgn snpdrgon 860 udh g bisa main ini game. Krna patah², framenya, trs ngfrze ga nyaman jdinya ya sadar diri. Maen sbntar doang trs g kuat ya udh🙂. Gw selalu support hoyoverse dg game yg mereka kmbangkan mulai dr GI, HSR, trs ZZZ🫰🏻",suka hoyoverse sayang hp snpdrgon patah framenya ngfrze nyaman jdinya sadar sbntar doang kuat support hoyoverse kmbangkan gi hsr,Negative,Negative
Harga Item terlalu mahal & reward dari in game nya pun terlalu sedikit sekali,harga item mahal reward,Positive,Positive
ga kompe,kompe,Positive,Positive
Downloadnya sih 17gb an setelah selesai jadi 19gb hampir 20gb...kurang memuaskan untuk ukuran gamenya seisinya...gacha pun sama seampas2 nya game gacha masih mendingan di Genshin (-_-) Belum ada sehari udah tak hapus gamenya.,downloadnya gb an selesai gb gbkurang muas ukur seisinyagacha ampas gacha mending genshin hari hapus,Negative,Negative
"mantap, agak berat tapi gameplay memuaskan, sering bansoss, jarang kalah rate off (di beberapa akun aja)",mantap berat gameplay muas bansoss jarang kalah rate off akun,Positive,Negative
Kadang saat saya gabut atau ingin main game bagus saya memilih Zenless zone karena game ini sangat menarik,kadang gabut bagus pilih zenless zone tarik,Positive,Positive
"seru sih, gk kikir kayak game satunya",seru kikir satu,Positive,Positive
"Anak2 skip aja ya de, selera milenial.",anak skip deh selera milenial,Positive,Negative
Udah enggak sabar,sabar,Positive,Positive
Animasinya memuaskan !,animasi muas,Positive,Positive
"mungkin anda bisa memperbaiki game ini untuk semua player yang device nya rendah , karena kami mengalami full layar hitam dan kami mohon untuk mengoptimalkan nya secepatnya",baik player device rendah alami full layar hitam optimal cepat,Negative,Negative
"gameplay seru style world nya colorful abis, wuwa tapi versi simple sih good job mihoyo 👍🏻",gameplay seru style world colorful habis wuwa versi simple good job mihoyo,Positive,Positive
a best combat game for fun 🤣🤣,best combat for fun,Positive,Positive
Game ya bagus,bagus,Positive,Positive
"entah kenapa sangat mengecewakan makin kesini tuh, terutama dengan adanya karakter baru yen shunguang kayak di segi ceritanya terlalu memaksakan pada salah satu karakter tersebut, lalu makin kesini ceritanya semakin memakan waktu yang lama yg misalkan di dalam perjalanan misi selalu bertarung dan bertarung lagi meskipun dengan mosnter yang kecil dan biasa namun itu terlalu memakan waktu bermain dan sehingga terasa bosan juga. Tolong kedepannya untuk misi itu yang mudah, cepat, dan fleksibel.",kecewa kesini tuh karakter yen shunguang segi cerita paksa salah karakter kesini cerita makan waktu jalan misi tarung tarung mosnter makan waktu main bosan tolong depan misi mudah cepat fleksibel,Negative,Negative
Game nya asli kikir dan saya sudah gacha dan lewat pity masih tak dapat karakter yang saya ingin kan dan ini game agak berat padahal device saya lumayan memumpuni,asli kikir gacha pity karakter berat device lumayan mumpuni,Positive,Negative
"I hope in the future hoyoverse can make a game that can operate worldwide in Tokyo, Japan so that occasionally we can feel what it's like to go to Japan and enjoy the experience of traveling there. One more thing, honestly I am a little disappointed with the existence of the dungeon in the game zenless zone zero because what I want is a direct battle in the city of Tokyo itself, so make the game feel more exciting please hoyoverse keep up the spirit of working.",hope the future hoyoverse can pakai that can operate worldwide tokyo japan sok that occasionally we can feel what its like go japan and enjoy the experience of traveling there one more thing honestly little disappointed with the existence of the dungeon the zenless zone zero because what want is direct battle the city of tokyo itself sok pakai the feel more exciting please hoyoverse keep up the spirit of working,Negative,Negative
"nice game, pitynya kadang bagus kadang jelek, tapi story lebih bisa dinikmatin khususnya orang yang kurang suka fantasi isekai, sayang semakin lama update size semakin besar dan game makin berat, akhirnya diuninstall karena terlalu berat",nice pitynya kadang bagus kadang jelek story dinikmatin suka fantasi isekai sayang update size berat diuninstall berat,Negative,Negative
"Bagus kok, jangan dengerin haters",bagus dengar haters,Negative,Positive
"Sebelumnya saya sudah memiliki akun dengan progres yang cukup jauh, kemudian mencoba mendaftarkan username. Saat relogin info login kadaluarsa dan akun saya hilang sehingga memulai dari awal. Keren sekali",milik akun progres coba daftar username relogin info login kadaluarsa akun hilang keren,Negative,Negative
Why do I always not get new characters when I play this game even though I've been playing for a while and the gacha is very difficult?,why always not get new characters when play this even though ive been playing for while and the gacha is very difficult,Negative,Negative
"Game The Best, komunitas nya asik tapi banyak Furry nya jir😹😹",the best komunitas asik furry jir,Negative,Positive
Game sampah apalah coba bosnya susah bener padahal level lebih tinggi player benerin napa tolol,sampah apa coba bos susah level tinggi player benerin tolol,Negative,Negative
"Story,musik, dan battle nya sih seru yh, cuma saya kurang suka mode explore nya yg masuk ke TV, cukup ngebosenin.",storymusik battle seru suka mode explore tv ngebosenin,Positive,Positive
"server gagal masuk untuk hari ini,,",server gagal,Negative,Negative
Seru gamenya,seru,Positive,Positive
"Dear dev, please make it offline mode too, because sometimes it's difficult to get a signal here",dear dev please pakai offline mode too because sometimes its difficult get signal here,Negative,Negative
kirain ada kuemungkinan jadi kompitqbel..pdahal ram 8gb..yaudalh main genshin aja amq hsr..,kuemungkinan kompitqbelpdahal ram gbyaudalh genshin amq hsr,Positive,Positive
"‎Makin Ke sini bukanya makin Bagus Ini game, Malah makin Susah Di mainkan nya, Dari segi bos nya aja udah ngaco pola serangan nya susah di tebak, Makin malas main kalo nanti Update masih gak berubah kemungkinan besar dah malas main game nya SUDAH CAPE KASIH SARAN BERAPA KALI TAPI GAK BERUBAHDari Pertama rilis baru sekarang sekarang kecewa berat Saya hanya punya Skill Rendah dalam main game ini jadi tolong permudah gamenya Agar yang punya kemampuan rendah dalam game ini bisa teratasi.",buka bagus susah main segi bos aco pola serang susah tebak malas update ubah deh malas capek kasih saran berubahdari rilis kecewa berat skill rendah tolong mudah mampu rendah atas,Negative,Negative
MANATO-KUN!!!,manatokun,Positive,Positive
"Game monoton,bosan gw maen game gacha",monotonbosan gacha,Positive,Positive
peak,peak,Positive,Positive
"Yg kasih bintang 1 pasti hp nya kentang maksa buat main, jgn ya dek ya,",kasih bintang hp kentang maksa dek,Negative,Negative
performa malah kacau setelah update. kemaren bisa sampai 120fps. sekarang malah ngedrop sampai 1fps atau malah ngefreeze,performa kacau update kemarin fps ngedrop fps ngefreeze,Negative,Negative
"Lagi lagi mihoyo berhasil menggebrak pasar game gacha dengan membuka market baru, gokil dah. Ui nya aesthetic kayak persona Gameplay agak mix antara MGR:R, DMC, sama SF Character bervariasi, gak kayak game gacha kebanyakan yang cuma berani main aman pake model humanoid Story asik dan enjoy buat dinikmatin berasa kayak nonton anime SoL dengan sedikit taburan mystery Untuk BGM gw ngerasa mereka ngambil jalur yang sama kayak Nikke yaitu lo fi dan Dubstep (untuk fight), Overall gamenya wajib coba",mihoyo hasil gebrak pasar gacha buka market gila deh ui aesthetic persona gameplay mix mgrr dmc sf character variasi gacha banyak berani aman pakai model humanoid story asik enjoy dinikmatin asa tonton anime sol tabur mystery bgm ngambil jalur nikke lo dubstep fight overall wajib coba,Negative,Negative
ty ty makasi ellennya😍😍,ty ty terima kasih ellennya,Positive,Positive
"Story bagus 4/5 | Animasi super mantap 5/5 | Gameplay superb 4.7/5 | Character Design mantap 4.5/5 | Music 4.8/5 | Gacha System seperti hsr 3.5/5 | F2p Friendly 4/5 | Vibe 4/5 | Minus ini game cuma di size terlalu besar woi untuk genre yg bukan open world dan dimana mana loading, plus di ps5 untuk lokasi seperti lumina square sering frame drop | [Overall Rating 4.2/5]",story bagus animasi super mantap gameplay superb character design mantap music gacha system hsr fp friendly vibe minus size woi genre open world mana loading plus pas lokasi lumina square frame drop overall rating,Positive,Positive
Nice,nice,Positive,Positive
MAKE MANATO S-RANK 🗣️🗣️🗣️,pakai manato srank,Positive,Positive
"disini banyak orang bangak ternyata, lu pada udahlah main gratisan banyak ngeluh lagi, udah tau hp kgk mampu jgn banyak ngeluh apa lagi gratisan mainnya, develop nya bukan cuma ini game yang diurus bangak mesti ada bug nya nama juga gamee, lu pada kasih rating kgk ngotak org bangak, gue yang itel 65p mentok2 minimum kgk ngeluh kek lu pada, baru aja framedrop dikit dah pada ngeluh, baru aja crash keluar aja ngeluh, ya sadar diri berarti HP LU YANG KGK BISA BUAT NI GAME, manja bet minta ini itu👎",bangak gratis ngeluh tau hp ngeluh gratis main develop urus bangak mesti bug nama gamee kasih rating ngotak bangak itel mentok minimum ngeluh framedrop dikit deh ngeluh crash ngeluh sadar hp manja,Negative,Negative
good,good,Positive,Positive
tolong saat mengoptimalkan shaaderr sering fc,tolong optimal shaaderr fc,Negative,Negative
"gamenya rada kikir, eventnya lumayan cuman sering kalah rate off.. semuanya kalah rate off",rada kikir eventnya lumayan cuman kalah rate off kalah rate off,Negative,Negative
Jangan buat karakter nya telanjang buat ngak ada marwahnya karakternya 😭,karakter telanjang marwahnya karakter,Positive,Positive
Yang benar saja masa gameplay tv mau dihapus? Haloo dev.. Tolong ya tv itu tu yg jd ciri khas zzz kalo kau mau hapus mending hapus juga tu mc wise sama belle.. Memang membosankan TAPII PLISS jangan dihilangkan. Setidaknya bikin pergerakan tv nya jadi lebih cepat. Krn yg bikin orang-orang tidak sukai itu jalannya bangboo di tv itu lambat.,gameplay tv hapus haloo dev tolong tv ciri khas kau hapus mending hapus mc wise belle bosan pliss hilang bikin gera tv cepat bikin orangorang suka jalan bangboo tv lambat,Negative,Negative
Keren,keren,Positive,Positive
Misi nya dipermudah dong tau Chara nya masih jelek jelek skillnya kecuali udah dewa dewa kyk honkai impact baru deh gamasalah musuhnya se susah apa,misi mudah tau chara jelek jelek skillnya kecuali dewa dewa honkai impact deh gamasalah musuh susah,Negative,Negative
"Menurut saya deadly assaults terlalu berat untuk f2p,makin update mkin powecreep,dpet 2 bintang aja susah sekali,tolong lah di optimalin,agar player tidak kesulitan untuk memainkanya",deadly assaults berat fpmakin update powecreepdpet bintang susah sekalitolong optimalinagar player sulit memainkanya,Negative,Negative
"Jujur saja, aku ngerti kalau mmg game berat loadingnya lama tp aku selalu pengin ngantuk main game ini karena sedikit"" harus loading pdhl gameplay-nya seru tp jiwa udh didunia lain sangking lamanya",jujur erti berat loadingnya pengin ngantuk loading gameplaynya seru jiwa dunia sangking,Negative,Negative
game tai,tahi,Negative,Negative
"akhirnya setelah sekian lama,dari awal rilis baru sekarang layak di maenin di ROG7. kenapa gw bilang gitu soalnya buat ngeliatin dialog di cerita nya Zhu Yuan & Qing yi aja bisa force close bjir,dari awal rilis maen masih stuck disitu doank,maen cuman buat daily aja, saking buruknya optimasi nih gim",sekian lamadari rilis layak maenin rog bilang lihat dialog cerita zhu yuan qing yi force close bjirdari rilis stuck situ doankmaen cuman daily saking buruk optimasi gim,Negative,Negative
"komiknya seru, battle nya seru",komik seru battle seru,Positive,Positive
Di ROG 6 kenapa game ini bug fixel??? fixel di dalam game terlihat error? pada saat battle pun juga error?? apakah ini semacam bug??? tolong di perbaiki,rog bug fixel fixel error battle error bug tolong baik,Negative,Negative
Ini kenapa di saya menu controlernya gak muncul ya? Saya pakai ipega PG-9157 Device saya samsung A54,menu controlernya muncul pakai ipega pagi device samsung,Negative,Negative
"rata rata yang retting 1 karna patah"" dan yang lainnya,padahal bukan salah game nya",rata rata retting patah lainnyapadahal salah,Negative,Negative
"Aku suka grafiknya yg bagus, karakternya yg kyk kartun, battlenya tp yg aku gak suka explorenya jd terpaksa aku hapus lg gamenya",suka grafik bagus karakter kartun battlenya suka explorenya paksa hapus,Positive,Negative
good,good,Positive,Positive
High quality games,high quality games,Positive,Positive
Good,good,Positive,Positive
tambahin char semog nya dong hoyo,tambah char semog hoyo,Positive,Positive
"Story bagus dan gameplay sgt bagus, dan yang saya suka dari game ini adalah menggunakan mekanisme jelajahnya adalah tv, punya keunikan tersendiri, namun sedikit yang disayangkan dari segi optimalisasi gamenya yang msh kurang, kadang ingin Dodge serangan lawan sedikit delay dan loading in game sedikit memakan waktu. Itu saja saran untuk hoyoverse, semoga diperbaiki kedepannya",story bagus gameplay bagus suka mekanisme jelajah tv uni sendiri sayang segi optimalisasi kadang dodge serang lawan delay loading makan waktu saran hoyoverse moga baik depan,Negative,Negative
"Overall sudah sangat bagus.... tapi tolong untuk pilihan karakternya ditambah karena hanya bisa pakai 3 karakter(caesar, belle, dan wise) sedangkan untuk karakter lain yang telah dimiliki tidak bisa dipakai, itu aja sih kurangnya",overall bagus tolong pilih karakter tambah pakai karaktercaesar belle wise karakter milik pakai kurang,Negative,Positive
"tolong dioptimalkan lagi, saya memakai device yang mumpuni tetapi lag nya parah banget!!!",tolong optimal pakai device mumpuni lag parah,Negative,Negative
"BEST, CUMA BERAT DI KOTA",best berat kota,Negative,Negative
"Kepada developer, game ini benar benar bagus, bagus banget, sangat bagus dan benar benar game yang cocok dengan saya atau genre yang aku suka, open world tapi tidak terlalu luas, game ini perfect!, sempurna bagi saya, minusnya game ini membuat hp saya sangat sangat panas!, padahal saya memainkan Wuthering Waves yang dimana Wuthering Waves lebih berat daripada zzz seharusnya zzz tidak seberat itu, mohon untuk dioptimalkan, ini game yang benar benar sempurna bagi saya!",developer bagus bagus bagus cocok genre suka open world luas perfect sempurna minus hp panas main wuthering waves mana wuthering waves berat berat optimal sempurna,Negative,Negative
"hadeh ngestuck mulu di loading masuk, tolong diperbaiki developer",hadeh ngestuck mulu loading tolong baik developer,Negative,Negative
All the best this game,all the best this,Positive,Positive
game yang bagus dan seru untuk saya yang ingin mekanik sulit dan Menantang semoga kedepannya makin banyak fitur dan Qol yang berguna,bagus seru mekanik sulit tantang moga depan fitur qol guna,Positive,Positive
game kok bikin pusing. gelap banget. UI too complicate and su*k. booring. motion sickness 900% cocok pengganti lem aibon,bikin pusing gelap ui too complicate and suka booring motion sickness cocok ganti lem aibon,Negative,Negative
best game :),best,Positive,Positive
"walaupun disebut game Gooner, tapi tetap saja bagus, dan developer tidak kikir, mekanik juga mudah, pokoknya the best lah",gooner bagus developer kikir mekanik mudah pokok the best,Positive,Positive
terimakasih mihoyo karena sudah memberi saya Astra Yao + W Engine 30x gacha total 😋. mihoyo baik banget loh ya,terimakasih mihoyo astra yao engine gacha total mihoyo loh,Positive,Positive
"Contoh Game Masa Depan yg Patut di tiru... Gameplay Gampang, di Mobile bisa pakai Gamepad. Saran : Gachanya di permudah lagi & Banyakin Event Monochrome & Perbanyak Giftnya.",contoh patut tiru gameplay gampang mobile pakai gamepad saran gachanya mudah banyak event monochrome banyak giftnya,Negative,Negative
Gameplay Nya Seru,gameplay seru,Positive,Positive
"LOL JUST OPTIMIZE THE GAME, SLIT-EYED",lol just optimize the sliteyed,Positive,Positive
FORCE CLOSE!,force close,Negative,Negative
High memory leak bug,high memory leak bug,Negative,Negative
"game rpg terbaik yg pernah saya mainin, suka sama gamenya, petualangan di game ini juga menyenangkan tidak membosankan👍🙌",rpg baik mainin suka tualang senang bosan,Positive,Positive
optimalisasinya sampah,optimalisasi sampah,Negative,Negative
Cih ganti akun di susahnya apa an cb,cih ganti akun susah an coba,Negative,Negative
"Kebanyakan karakter cewek ga seimbang banget karakter cowoknya cuma seberapa doang, bahkan bisa itung jari. + lag after update",banyak karakter cewek imbang karakter cowok doang itung jari lag after update,Negative,Negative
waktu awal rilis game ini masih sangat ramah untuk HP kelas menengah... hanya saja sekarang jadi makin berat saat bermain pun muncul lag dan patah patah padahal setingan sudah rendah semua,waktu rilis ramah hp kelas tengah berat main muncul lag patah patah ting rendah,Negative,Negative
"Sebagai pemain, ""Zenless Zone Zero"" sangat menghibur dengan grafis menakjubkan dan gameplay dinamis. Namun, sistem gacha bisa mahal dan membuat frustasi, serta membutuhkan perangkat keras yang kuat. Konten awal mungkin terasa terbatas dan game ini memerlukan koneksi internet yang stabil. Meskipun ada kekurangan, game ini tetap seru dan layak dimainkan.",main zenless zone zero hibur grafis takjub gameplay dinamis sistem gacha mahal frustasi butuh perangkat keras kuat konten batas koneksi internet stabil kurang seru layak main,Negative,Negative
"Ngantuk, semua akun gua kalah 50/50 ga ngurus",ngantuk akun gua kalah urus,Negative,Negative
"Gameplay fresh, bagus juga, Join youtube ku untuk live ZZZ 😁 (Windofu)",gameplay fresh bagus join youtube ku live windofu,Positive,Positive
"saya sangat suka game ini, gameplay cepat, banyak referensi, hadiah yang melimpah dan berbagai mekanik yang sangat seru.",suka gameplay cepat referensi hadiah limpah mekanik seru,Positive,Positive
Cihui ada istri ku 🥰,cihui istri ku,Positive,Positive
Butuh Optimalisasi,butuh optimalisasi,Negative,Negative
mantapppp,mantap,Positive,Positive
thanks hoyo gacha ku gapernah kalah rate off di game ini,thanks hoyo gacha ku kalah rate off,Negative,Negative
"Update versi1.4.0 kok sekarang sering patah²?, padahal versi sebelumnya aman ,main high 60fps / 30fps lancar, sekarang main di setting 30fps/60fps patah² drop fps 😑",update versi patah versi aman high fps fps lancar setting fpsfps patah drop fps,Negative,Negative
Very great,very great,Positive,Positive
"Gede bngt males download datanya, kek game Harry Potter awakening ku",gede malas download data harry potter awakening ku,Negative,Negative
"ahh, game yg sangat seru, tapi sayang ga bisa main lagi, game nya sangat bagus👍,buat deplover semangat😁",ah seru sayang bagusbuat deplover semangat,Positive,Positive
peak game🔥🔥,peak,Positive,Positive
"Sekelas game Dungeon base Untuk size awal 20 gb terlau besar, entar balik lagi tambah bintang klo size bs dikompres",kelas dungeon base size gb terlau entar bintang size kompres,Negative,Negative
saya harap setelan graphic mirip seperti GI sama HSR . Kalau bisa ada setelan 45fps.,harap setel graphic gi hsr setel fps,Negative,Negative
"sukak banget ama ni game sangat sangat peduli dengan playernya, tidak ada kepelitan. tiap ada bug juga langsung diusahakan fiks. mantap bet dah. lanjutkan kerja kerasnya tim zenless",suka peduli playernya pelit bug usaha fiks mantap deh lanjut keras tim zenless,Negative,Negative
Main game nya lancar tapi ga bisa update di play store ga kompatibel katanya aneh,lancar update play store kompatibel aneh,Negative,Negative
"KNP GACHA NYA BAUK BGT SIH, masa dri saya awal main ga pernah hoki, dan juga tolong kurangin mode TV itu membuat saya pusing,mual,dan bosan",gacha bauk hoki tolong kurang mode tv pusingmualdan bosan,Negative,Negative
"Sayang sekali bisa skip story, padahal game kayak gini nyawanya di story. Kalo skip2 ga bakal tau konteksnya.",sayang skip story nyawa story skip tau konteks,Negative,Negative
Setelah update Sering force close main ini game,update force close,Negative,Negative
game kikir😠😠,kikir,Positive,Positive
"Zenless Zone Zero tuh gila sih... gameplay-nya cepet, animasinya halus banget, terus desain karakternya keren semua! Udah pasti jadi game favorit gue sekarang. tapi masalah nya cuma 1, kadang suka force close kalo pake paket data grafik rata kiri tapi kalo pake wifi mau grafik rata kanan masih bisa lanjut. btw hpku prosesor nya Snapdragon 778G (masih bisa) kalo udah teratasi force close nya ku kasih bintang 5",zenless zone zero tuh gila gameplaynya cepat animasi halus desain karakter keren favorit kadang suka force close pakai paket data grafik rata kiri pakai wifi grafik rata kanan btw hpku prosesor snapdragon atas force close ku kasih bintang,Negative,Negative
Sehat sehat game baik,sehat sehat,Positive,Positive
"Very unstable gameplay experience, the lvl of monsters and characters is quite far and makes the game play experience unbalanced, defeating enemies takes quite a long time, Increasing exp World lvl level is very difficult. I have completed all the main quests and still can't upgrade my character.",very unstable gameplay experience the lvl of monsters and characters is quite far and makes the play experience unbalanced defeating enemies takes quite long time increasing exp world lvl level is very difficult have completed all the quests and still cant upgrade my character,Positive,Positive
download cuma gegara burger bangor jir 🗿,download gegara burger bangor jir,Negative,Negative
"game nya keren bagus , style nya gue banget tapi sayangnya saya telat main jadi mager buat main....",keren bagus style sayang telat mager,Negative,Positive
"entah kenapa gamenya terlalu berat, sedangkan Genshin saja enteng saat di main kan. tolong untuk kedepannya di bikin lebih stabil lagi gamenya, terima kasih hame baik",berat genshin enteng tolong depan bikin stabil terima kasih hame,Negative,Negative
PERFECT,perfect,Positive,Positive
game bagus,bagus,Positive,Positive
Hilangkan mode tv gak ada seru serunya buang waktu banget gak guna klo ilangin saya kasih B5 ciri khas si ciri khas tapi jan tv ada kan yg lain TOLOL,hilang mode tv seru seru buang waktu ilangin kasih ciri khas ciri khas tv tolol,Positive,Positive
"bagus, cuma kurang stabil, setiap masuk game selalu internet yang jadi masalah, tapi internet saya bagus, dan ketika saat chat dengan karakter, chat akan keluar sangat lama, semoga bisa diperbaiki",bagus stabil internet internet bagus chat karakter chat moga baik,Positive,Positive
fixs blacksreen!!!,fixs blacksreen,Positive,Positive
"gamenya overall sudah bagus tapi side quest di game ini kurang banyak daripada genshin atau hsr tolong dilebihkan lagi side quest, puzzle, sama chest nya agar player gampang grinding polychrome🙏🙏🙏",overall bagus side quest genshin hsr tolong lebih side quest puzzle chest player gampang grinding polychrome,Negative,Positive
"Karakter hanya bisa dipakai dibattle saja, jadi percuma rasanya meng-gacha karakter tertentu jika hanya bisa dipakai dibattle saja",karakter pakai dibattle menggacha karakter pakai dibattle,Positive,Positive
Gatau mau rating apa gabut,tau rating gabut,Negative,Negative
Updatean baru malah makin parah lagging gk jelas padhal spek lumayan snap gen1 8gb,updatean parah lagging padhal spek lumayan snap gen gb,Negative,Negative
Gwe senang main game ini punya pengalaman kisah cerita yg banyak dan terharu,gwe senang alam kisah cerita haru,Positive,Positive
Version 1.4 is very good,version is very good,Positive,Positive
"game sangat bagus,grafik,battle nya, char nya juga cakep cakep, bansos cukup banyak, sehat sehat game baik",bagusgrafikbattle char cakep cakep bansos sehat sehat,Positive,Positive
Please fix it! ah damn cannot play this game always forced close after update,please fix ah damn can not play this always forced close after update,Negative,Negative
gamenya fore close di hp chipset helio g100 tolong di perbaiki gamenya agar semua pemain bisa memainkan game ini,fore close hp chipset hio tolong baik main main,Negative,Negative
Perlu di stabilin lagi,stabilin,Positive,Positive
gamenya mayan cuman suka force close padahal ane maen di SD860 semoga segera di fix,lumayan cuman suka force close ane sd moga fix,Negative,Negative
hoyoverse tolong buatin zenless zone zero yang cloud juga kayak genshin impact makasih,hoyoverse tolong zenless zone zero cloud genshin impact terima kasih,Negative,Negative
semoga saya mendapatkan karakter s caesar setelah memposting ini,moga karakter caesar memposting,Positive,Positive
Game AAA mobile terbaik🔥,mobile baik,Positive,Positive
"Sebenarnya kalain ngapain aja sih!? Ngurus game baru lagi?? Ini user mobile pada ngeluh bug optimalisasi atau hot fix buat crash dari v2.0 masih aja tutup telinga. Heran aku, mau menikmati game aja harus pindah ke pc dulu.",kalain urus user mobile ngeluh bug optimalisasi hot fix crash tutup telinga heran nikmat pindah pc,Negative,Negative
Makasih Untuk Bansosnya Dev🤭,terima kasih bansosnya dev,Positive,Positive
good,good,Positive,Positive
"design UI, battle style, grafis, semua bagus, cuman tolong kedepannya bisa lebih optimal untuk device menengah",design ui battle style grafis bagus cuman tolong depan optimal device tengah,Positive,Positive
kenapa tidak support di MediaTek Dimensity 7025?,support mediatek dimensity,Positive,Positive
sugoii pengiriman super duper sangat cepat sekali hehe thanks,sugoii kirim super duper cepat hehe thanks,Positive,Negative
semoga game nya menjadi lebih berkembang dan menyenangkan,moga kembang senang,Positive,Positive
sizenya bengkak amat 100gb cuma buat ngerender susu🥀🥀,sizenya bengkak gb ngerender susu,Negative,Negative
Gamenya keren,keren,Positive,Positive
5 star for reward anniversary.,star for reward anniversary,Positive,Positive
"Story-nya bagus, gameplay-nya asik, musiknya beh mantap. Belum lagi aset chara-nya g heran gamenya berat",storynya bagus gameplaynya asik musik beh mantap aset charanya heran berat,Positive,Positive
"Setelah update sinyal malah makin terasa buruk, terlalu sering terjadi disconect mendadak yang menyebabkan ketidaknyamanan saat bermain",update sinyal buruk disconect dadak sebab ketidaknyamanan main,Negative,Negative
berat banget mantap,berat mantap,Positive,Positive
"Semoga terus dikembangkan dengan lebih baik lah di game ini dan semoga sukses selalu untuk hoyoverse dan moga untuk device minimum nya bs lebih di perbaiki bila memang terdapat kekurangan nanti saat open rilis, terima kasih",moga kembang moga sukses hoyoverse moga device minimum baik kurang open rilis terima kasih,Positive,Positive
shiyu defense yang kelima yang tahap awal terlalu makan waktu animasi musuhnya bikin makan waktu,shiyu defense tahap makan waktu animasi musuh bikin makan waktu,Negative,Negative
"Aku baru aja Beli HP Xiaomi Redmi 15c di tahun 2025, HP tersebut baru Rilis dan langsung Aku beli karena kebetulan aku pingin ganti HP untuk main Game. main Genshin Impact lancar Rata Kanan 😁👍 tapi main Zenless Zone Zero Nge lag Parah, padahal pakai Rata Kiri 😭. please Developer, For all smartphones with 8GB & 256GB specifications can play Zenless Zone Zero Without Lagging 😭😭😭 sumpah Baru beli nih lho HP, baru rilis nih HP, Aku coba main Genshin Kuat tapi main ZZZ gak kuat 😭😭😭",beli hp xiaomi redmi tahun hp rilis beli pengin ganti hp genshin impact lancar rata kanan zenless zone zero nge lag parah pakai rata kiri please developer for all smartphones with gb gb specifications can play zenless zone zero without lagging sumpah beli lho hp rilis hp coba genshin kuat kuat,Negative,Negative
"game bagus tapi sering close sendiri pas loading awal , edan bener² berkali kali dan itu bikin jengkel entah kenapa pas konfigurasi data itu ngeleg bukan main tapi pas in game lancaŕ² aja , jika ini di benerin ya saya bakal naikin ratingnya",bagus close pas loading edan kali bikin jengkel pas konfigurasi data ngeleg pas lanca benerin naikin ratingnya,Negative,Negative
"Awal mula promosi instalan untuk semua/umum masih berjalan normal dan ijin masuk servernya udah lancar dengan persyaratan yang di wajibkan instal/unduh data wajib untuk memainkan game nya, tapi saya tunda 1,hari untuk menyediakan ruang internal penyimpanan, pendownload data untuk memainkan game ini setelah satuhari berlalu akan melanjutkan login ke akun google play game di game ini dan sayangnya tidak bisa karena di peringatkan apl play store perangkat anda tidak kompatibel dengan versi game ini",promosi instalan semuaumum jalan normal ijin servernya lancar syarat wajib instalunduh data wajib main tunda sedia ruang internal simpan pendownload data main satuhari lanjut login akun google play sayang ingat apl play store perangkat kompatibel versi,Negative,Negative
Semoga game nya gk kikir,moga kikir,Positive,Positive
"storynya bagus graphic nya juga keren bisa memanjakan mata gameplay nya juga keren mulai dari kamera sudut pandang saat bertanrung, ulti, dan skill nya juga epic semua. overall saya sangat suka dengan game ini",storynya bagus graphic keren manja gameplay keren kamera sudut pandang bertanrung ulti skill epic overall suka,Positive,Positive
"KENAPA PAS MASUK GAMENYA LAYAR HITAM, SUARA ADA,GAME PAAN INI????,UDAH DOWNLOAD DATA,HABISIN KUOTA LAGI, PAS MASUK GAME UDAH HITAM. TOLONGLAH YANG MEMBUAT GAME SEGERA DIPERBAIKI 🙏",pas layar hitam suara adagame paan iniudah download datahabisin kuota pas hitam tolong baik,Negative,Negative
"tolong detail di lumine square turunin atau gak jumlah render orang nya bisa diatur,framedrop disitu doang gw grafik high map lain lancar.",tolong detail lumine square turunin render diaturframedrop situ doang grafik high map lancar,Negative,Negative
"Gim yang saya tunggu tunggu, semoga benar benar bagus dan menyenangkan!",gim tunggu tunggu moga bagus senang,Positive,Positive
"Ok, moga ga qiqir",ok moga qiqir,Positive,Positive
bagus,bagus,Positive,Positive
Gila sih ini game. Mantap brutal,gila mantap brutal,Negative,Negative
Pas bukan lancar pas login keliatan bentar langsung hitam layar 🗿tolong jelaskan why,pas lancar pas login bentar hitam layar tolong why,Negative,Negative
Yoshaa,yoshaa,Positive,Positive
Material gacha sulit di dapat dan susah mendapat char limit. Harus 150+ pull dulu,material gacha sulit susah char limit pull,Negative,Negative
"Volume diluar battle sangat kecil, jadi harus selalu naik turunkan volume tiap masuk dan keluar battle.",volume luar battle turun volume battle,Negative,Negative
ini game atau disk rusak? MACET TERUS!!!,disk rusak macet,Negative,Negative
Ubdep nya lama nya,ubdep,Positive,Positive
